state,district,week_start,cdi,drought_category
Uttar Pradesh,Shamli,2023-12-04,0.025055,Normal
Uttar Pradesh,Muzaffarnagar,2023-12-04,0.80778,Normal
Uttar Pradesh,Etah,2023-12-04,0.80717,Normal
Uttar Pradesh,Mathura,2023-12-04,0.87019,Normal
Uttar Pradesh,Rampur,2023-12-04,0.98684,Normal
Uttar Pradesh,Badaun,2023-12-04,0.066287,Normal
Uttar Pradesh,Raebarelli,2023-12-04,2.4412,Normal
Uttar Pradesh,Gonda,2023-12-04,0.032056,Normal
Uttar Pradesh,Amethi,2023-12-04,-1.0616,Moderate (D1)
Uttar Pradesh,Pratapgarh,2023-12-04,-0.23033,Normal
Uttar Pradesh,Deoria,2023-12-04,-1.4064,Severe (D2)
Uttar Pradesh,Basti,2023-12-04,-1.0427,Moderate (D1)
Uttar Pradesh,Azamgarh,2023-12-04,-0.8066,Moderate (D1)
Uttar Pradesh,Mirzapur,2023-12-04,-0.87356,Moderate (D1)
Uttar Pradesh,Jhansi,2023-12-04,-0.53993,Abnormal (D0)
West Bengal,Medinipur(W),2023-12-04,-0.67231,Abnormal (D0)
West Bengal,Birbhum,2023-12-04,-1.1041,Moderate (D1)
West Bengal,Jalpaiguri,2023-12-04,-0.10763,Normal
West Bengal,Alipurduar,2023-12-04,-0.16728,Normal
Tripura,North Tripura,2023-12-04,1.1054,Normal
Karnataka,Bengaluru South,2023-12-04,-1.2715,Moderate (D1)
Karnataka,Chikkamagaluru,2023-12-04,-0.27842,Normal
Karnataka,Kalaburagi,2023-12-04,0.15332,Normal
Karnataka,Hassan,2023-12-04,-0.73719,Abnormal (D0)
Karnataka,Shivamogga,2023-12-04,-0.38158,Normal
Punjab,Mohali,2023-12-04,1.1562,Normal
Uttar Pradesh,Fatehpur,2023-12-04,-1.0129,Moderate (D1)
Uttar Pradesh,Auraiya,2023-12-04,-0.46658,Normal
Uttar Pradesh,Mahoba,2023-12-04,-0.0047475,Normal
West Bengal,Howrah,2023-12-04,-0.5375,Abnormal (D0)
Uttar Pradesh,Firozabad,2023-12-04,1.5959,Normal
Karnataka,Udupi,2023-12-04,-0.75072,Abnormal (D0)
Telangana,Ranga Reddy,2023-12-04,-0.90561,Moderate (D1)
Andhra Pradesh,Kurnool,2023-12-04,-0.95657,Moderate (D1)
Andhra Pradesh,Annamayya,2023-12-04,-0.68639,Abnormal (D0)
Telangana,Nalgonda,2023-12-04,0.22285,Normal
Tamil Nadu,Coimbatore,2023-12-04,-0.79628,Abnormal (D0)
Uttarakhand,Haridwar,2023-12-04,-0.44732,Normal
Uttarakhand,Garhwal (Pauri),2023-12-04,0.6639,Normal
Keralam,Idukki,2023-12-04,0.52618,Normal
Haryana,Ambala,2023-12-04,-0.18786,Normal
Haryana,Faridabad,2023-12-04,-0.86049,Moderate (D1)
Haryana,Mahendragarh-Narnaul,2023-12-04,1.2714,Normal
Odisha,Nayagarh,2023-12-04,0.41286,Normal
Odisha,Sundergarh,2023-12-04,1.1533,Normal
Punjab,Fatehgarh,2023-12-04,1.0251,Normal
Rajasthan,Ajmer,2023-12-04,0.069675,Normal
Uttar Pradesh,Bijnor,2023-12-04,1.0159,Normal
Uttar Pradesh,Kasganj,2023-12-04,1.4306,Normal
Uttar Pradesh,Amroha,2023-12-04,0.57542,Normal
Uttar Pradesh,Kanpur Dehat,2023-12-04,-0.23424,Normal
Uttar Pradesh,Unnao,2023-12-04,-0.43175,Normal
Gujarat,Vadodara(Baroda),2023-12-04,0.65441,Normal
Andhra Pradesh,Chittor,2023-12-04,0.61765,Normal
Telangana,Hanumakonda,2023-12-04,1.7797,Normal
Telangana,Karimnagar,2023-12-04,0.21118,Normal
Telangana,Medak,2023-12-04,-0.031746,Normal
Odisha,Jharsuguda,2023-12-04,1.7678,Normal
Gujarat,Navsari,2023-12-04,1.0657,Normal
Maharashtra,Sangli,2023-12-04,-1.2962,Moderate (D1)
Maharashtra,Satara,2023-12-04,-1.5993,Severe (D2)
Rajasthan,Beawar,2023-12-04,0.23663,Normal
Rajasthan,Bharatpur,2023-12-04,-0.039466,Normal
Rajasthan,Hanumangarh,2023-12-04,0.31931,Normal
Rajasthan,Ganganagar,2023-12-04,0.38622,Normal
Rajasthan,Chittorgarh,2023-12-04,0.73075,Normal
Rajasthan,Rajsamand,2023-12-04,0.7374,Normal
Punjab,Hoshiarpur,2023-12-04,-0.66337,Abnormal (D0)
Punjab,Jalandhar,2023-12-04,-0.087303,Normal
Tamil Nadu,Vellore,2023-12-04,0.53812,Normal
Odisha,Puri,2023-12-04,-0.9187,Moderate (D1)
Odisha,Gajapati,2023-12-04,-0.88786,Moderate (D1)
Odisha,Ganjam,2023-12-04,-0.80415,Moderate (D1)
Odisha,Boudh,2023-12-04,0.25476,Normal
Odisha,Balasore,2023-12-04,-0.76839,Abnormal (D0)
Odisha,Dhenkanal,2023-12-04,-0.11953,Normal
Odisha,Keonjhar,2023-12-04,-0.14942,Normal
Odisha,Khurda,2023-12-04,-0.53826,Abnormal (D0)
Odisha,Sonepur,2023-12-04,0.31483,Normal
Gujarat,Porbandar,2023-12-04,0.066873,Normal
Gujarat,Bhavnagar,2023-12-04,0.57548,Normal
Punjab,Amritsar,2023-12-04,1.0251,Normal
Gujarat,Amreli,2023-12-04,-0.074104,Normal
Maharashtra,Raigad,2023-12-04,0.18279,Normal
Maharashtra,Ratnagiri,2023-12-04,0.0075086,Normal
Tripura,West District,2023-12-04,0.29325,Normal
Tripura,Gomati,2023-12-04,0.12138,Normal
Uttar Pradesh,Maharajganj,2023-12-04,-0.036479,Normal
Uttar Pradesh,Jalaun (Orai),2023-12-04,0.49968,Normal
Uttar Pradesh,Sonbhadra,2023-12-04,0.46926,Normal
Uttar Pradesh,Aligarh,2023-12-04,1.0462,Normal
Uttar Pradesh,Balrampur,2023-12-04,-0.92618,Moderate (D1)
Uttar Pradesh,Chandauli,2023-12-04,-0.93102,Moderate (D1)
Uttar Pradesh,Banda,2023-12-04,-0.68865,Abnormal (D0)
Uttar Pradesh,Siddharth Nagar,2023-12-04,-0.80512,Moderate (D1)
Uttar Pradesh,Gautam Budh Nagar,2023-12-04,-0.78033,Abnormal (D0)
Uttar Pradesh,Hathras,2023-12-04,2.179,Normal
Uttar Pradesh,Hamirpur,2023-12-04,0.50901,Normal
Haryana,Panchkula,2023-12-04,0.82975,Normal
Haryana,Yamuna Nagar,2023-12-04,-0.59517,Abnormal (D0)
Haryana,Mewat,2023-12-04,-0.15279,Normal
Haryana,Hissar,2023-12-04,1.6099,Normal
Haryana,Kaithal,2023-12-04,1.6099,Normal
Haryana,Karnal,2023-12-04,0.2208,Normal
Maharashtra,Nandurbar,2023-12-04,2.2788,Normal
Uttar Pradesh,Chitrakut,2023-12-04,-0.94605,Moderate (D1)
Keralam,Alappuzha,2023-12-04,0.78067,Normal
Keralam,Thiruvananthapuram,2023-12-04,0.10373,Normal
Keralam,Kasargod,2023-12-04,-0.33529,Normal
Maharashtra,Chandrapur,2023-12-04,0.1819,Normal
Jammu and Kashmir,Kathua,2023-12-04,0.72124,Normal
Uttar Pradesh,Ayodhya,2023-12-04,0.020561,Normal
Uttar Pradesh,Sant Kabir Nagar,2023-12-04,-1.4674,Severe (D2)
Tamil Nadu,Thiruvarur,2023-12-04,-0.25935,Normal
West Bengal,Medinipur(E),2023-12-04,-0.67231,Abnormal (D0)
Rajasthan,Kota,2023-12-04,-0.22653,Normal
Punjab,Nawanshahr,2023-12-04,1.6547,Normal
West Bengal,Darjeeling,2023-12-04,0.39595,Normal
Gujarat,Rajkot,2023-12-04,0.23663,Normal
Gujarat,Dahod,2023-12-04,1.5855,Normal
Gujarat,Gandhinagar,2023-12-04,1.3948,Normal
Gujarat,Sabarkantha,2023-12-04,1.1535,Normal
Gujarat,Anand,2023-12-04,0.16653,Normal
Rajasthan,Udaipur,2023-12-04,1.2823,Normal
Gujarat,Mehsana,2023-12-04,0.78531,Normal
West Bengal,Kolkata,2023-12-04,-0.5375,Abnormal (D0)
West Bengal,Bankura,2023-12-04,-0.050558,Normal
West Bengal,Paschim Bardhaman,2023-12-04,-0.90717,Moderate (D1)
West Bengal,Puruliya,2023-12-04,0.10218,Normal
Tamil Nadu,Namakkal,2023-12-04,-0.35082,Normal
Madhya Pradesh,Harda,2023-12-04,1.5655,Normal
Madhya Pradesh,Khandwa,2023-12-04,1.1327,Normal
Madhya Pradesh,Dewas,2023-12-04,0.8488,Normal
Madhya Pradesh,Gwalior,2023-12-04,0.25019,Normal
Madhya Pradesh,Sagar,2023-12-04,-0.4204,Normal
Madhya Pradesh,Jabalpur,2023-12-04,0.16903,Normal
Madhya Pradesh,Chhindwara,2023-12-04,0.51832,Normal
Tripura,South Tripura,2023-12-04,0.21601,Normal
Chattisgarh,Bilaspur,2023-12-04,0.54253,Normal
Telangana,Siddipet,2023-12-04,-0.020711,Normal
West Bengal,Dakshin Dinajpur,2023-12-04,-0.60248,Abnormal (D0)
West Bengal,Nadia,2023-12-04,-0.95801,Moderate (D1)
Tamil Nadu,Ariyalur,2023-12-04,-0.1982,Normal
Tamil Nadu,Cuddalore,2023-12-04,0.06555,Normal
Tamil Nadu,Dharmapuri,2023-12-04,-0.096005,Normal
Tamil Nadu,Dindigul,2023-12-04,-0.42852,Normal
Tamil Nadu,Erode,2023-12-04,1.5086,Normal
Tamil Nadu,Kancheepuram,2023-12-04,1.2368,Normal
Tamil Nadu,Karur,2023-12-04,-0.85333,Moderate (D1)
Tamil Nadu,Krishnagiri,2023-12-04,-0.22655,Normal
Tamil Nadu,Madurai,2023-12-04,-0.2881,Normal
Tamil Nadu,Nagapattinam,2023-12-04,0.36205,Normal
Tamil Nadu,The Nilgiris,2023-12-04,-0.063336,Normal
Tamil Nadu,Perambalur,2023-12-04,-0.39171,Normal
Tamil Nadu,Pudukkottai,2023-12-04,-0.95578,Moderate (D1)
Tamil Nadu,Ramanathapuram,2023-12-04,0.828,Normal
Tamil Nadu,Salem,2023-12-04,-1.2473,Moderate (D1)
Tamil Nadu,Sivaganga,2023-12-04,-0.18369,Normal
Tamil Nadu,Thanjavur,2023-12-04,0.2694,Normal
Tamil Nadu,Theni,2023-12-04,1.5287,Normal
Tamil Nadu,Thirunelveli,2023-12-04,0.9258,Normal
Tamil Nadu,Tuticorin,2023-12-04,-0.57453,Abnormal (D0)
Tamil Nadu,Thiruvannamalai,2023-12-04,0.39269,Normal
Tamil Nadu,Virudhunagar,2023-12-04,0.58047,Normal
Tamil Nadu,Chengalpattu,2023-12-04,0.55139,Normal
Tamil Nadu,Kallakuruchi,2023-12-04,-0.60808,Abnormal (D0)
Tamil Nadu,Ranipet,2023-12-04,0.89731,Normal
Tamil Nadu,Tenkasi,2023-12-04,0.034371,Normal
Tamil Nadu,Thirupathur,2023-12-04,0.36205,Normal
Tamil Nadu,Thirupur,2023-12-04,0.9258,Normal
Assam,Darrang,2023-12-04,-0.37147,Normal
Assam,Nagaon,2023-12-04,-1.1011,Moderate (D1)
Assam,Barpeta,2023-12-04,-0.84968,Moderate (D1)
Uttar Pradesh,Kaushambi,2023-12-04,-1.3302,Severe (D2)
Uttar Pradesh,Shravasti,2023-12-04,-0.69679,Abnormal (D0)
Madhya Pradesh,Guna,2023-12-04,-0.19487,Normal
Madhya Pradesh,Narsinghpur,2023-12-04,0.73335,Normal
Madhya Pradesh,Hoshangabad,2023-12-04,0.10486,Normal
Madhya Pradesh,Ratlam,2023-12-04,1.7803,Normal
Madhya Pradesh,Shivpuri,2023-12-04,0.44913,Normal
Madhya Pradesh,Dhar,2023-12-04,1.6819,Normal
Madhya Pradesh,Satna,2023-12-04,-1.4307,Severe (D2)
Madhya Pradesh,Jhabua,2023-12-04,2.5387,Normal
Madhya Pradesh,Sehore,2023-12-04,0.27957,Normal
Madhya Pradesh,Seoni,2023-12-04,0.30329,Normal
Uttarakhand,Chamoli (Gopeshwar),2023-12-04,0.20004,Normal
Telangana,Sangareddy,2023-12-04,1.1398,Normal
Assam,Kamrup,2023-12-04,-1.1495,Moderate (D1)
Karnataka,Bangalore,2023-12-04,-0.4861,Normal
Karnataka,Belgaum,2023-12-04,-0.75079,Abnormal (D0)
Karnataka,Bijapur,2023-12-04,-1.1637,Moderate (D1)
Karnataka,Dharwad,2023-12-04,-0.8324,Moderate (D1)
Karnataka,Mysore,2023-12-04,-0.71714,Abnormal (D0)
Karnataka,Raichur,2023-12-04,-0.47127,Normal
Kerala,Ernakulam,2023-12-04,-0.0028678,Normal
Kerala,Kannur,2023-12-04,-0.55655,Abnormal (D0)
Kerala,Kottayam,2023-12-04,0.795,Normal
Kerala,Malappuram,2023-12-04,1.4111,Normal
Kerala,Palakad,2023-12-04,0.42292,Normal
Maharashtra,Dhule,2023-12-04,0.24109,Normal
Maharashtra,Palghar,2023-12-04,0.45194,Normal
Manipur,Imphal East,2023-12-04,-0.65158,Abnormal (D0)
Madhya Pradesh,Neemuch,2023-12-04,-0.31479,Normal
Madhya Pradesh,Ujjain,2023-12-04,0.67832,Normal
Rajasthan,Pratapgarh,2023-12-04,0.8682,Normal
West Bengal,Malda,2023-12-04,0.15789,Normal
West Bengal,Uttar Dinajpur,2023-12-04,-0.60124,Abnormal (D0)
Bihar,Khagaria,2023-12-04,0.66126,Normal
Gujarat,Kachchh,2023-12-04,0.81883,Normal
Kerala,Kozhikode(Calicut),2023-12-04,0.25838,Normal
Madhya Pradesh,Mandsaur,2023-12-04,-0.33523,Normal
Maharashtra,Buldhana,2023-12-04,0.88141,Normal
Punjab,Pathankot,2023-12-04,0.72124,Normal
Rajasthan,Jaisalmer,2023-12-04,1.0892,Normal
Karnataka,Chikmagalur,2023-12-04,0.2594,Normal
Karnataka,Kalburgi,2023-12-04,0.09919,Normal
Karnataka,Shimoga,2023-12-04,-0.73949,Abnormal (D0)
Goa,North Goa,2023-12-04,-0.46183,Normal
West Bengal,Murshidabad,2023-12-04,-1.5079,Severe (D2)
Kerala,Idukki,2023-12-04,0.52618,Normal
Madhya Pradesh,Shajapur,2023-12-04,-0.16044,Normal
Manipur,Thoubal,2023-12-04,-1.1058,Moderate (D1)
Telangana,Medchal Malkajgiri,2023-12-04,0.1393,Normal
Maharashtra,Beed,2023-12-04,-0.67381,Abnormal (D0)
Bihar,Madhubani,2023-12-04,-0.53566,Abnormal (D0)
Rajasthan,Bikaner,2023-12-04,2.5796,Normal
Kerala,Alappuzha,2023-12-04,0.78067,Normal
Kerala,Kasargod,2023-12-04,-0.33529,Normal
Kerala,Thiruvananthapuram,2023-12-04,0.10373,Normal
Kerala,Kollam,2023-12-04,1.3176,Normal
Madhya Pradesh,Rajgarh,2023-12-04,-0.23749,Normal
Tripura,Dhalai,2023-12-04,0.53802,Normal
Jammu and Kashmir,Anantnag,2023-12-04,0.1378,Normal
Bihar,Samastipur,2023-12-04,-0.6636,Abnormal (D0)
Bihar,Sheohar,2023-12-04,-1.5986,Severe (D2)
Manipur,Kakching,2023-12-04,-1.0793,Moderate (D1)
Madhya Pradesh,Chhatarpur,2023-12-04,0.062303,Normal
Andhra Pradesh,YSR Kadapa,2023-12-04,-0.97487,Moderate (D1)
Assam,Hailakandi,2023-12-04,-0.14997,Normal
West Bengal,Kalimpong,2023-12-04,0.39595,Normal
West Bengal,Jhargram,2023-12-04,-0.44042,Normal
Telangana,Hyderabad,2023-12-11,-0.18002,Normal
Telangana,Mahbubnagar,2023-12-11,-1.1824,Moderate (D1)
Telangana,Warangal,2023-12-11,1.1296,Normal
Chandigarh,Chandigarh,2023-12-11,0.77891,Normal
Gujarat,Bharuch,2023-12-11,0.3003,Normal
Gujarat,Kheda,2023-12-11,1.0162,Normal
Gujarat,Morbi,2023-12-11,0.68242,Normal
Gujarat,Surat,2023-12-11,0.21436,Normal
Gujarat,Ahmedabad,2023-12-11,1.8708,Normal
Himachal Pradesh,Kangra,2023-12-11,-0.018173,Normal
Himachal Pradesh,Kullu,2023-12-11,0.21766,Normal
Himachal Pradesh,Solan,2023-12-11,0.78218,Normal
Haryana,Fatehabad,2023-12-11,-0.6475,Abnormal (D0)
Haryana,Jind,2023-12-11,-0.56647,Abnormal (D0)
Haryana,Kurukshetra,2023-12-11,0.37078,Normal
Haryana,Sirsa,2023-12-11,-0.19969,Normal
Jammu and Kashmir,Srinagar,2023-12-11,-0.032145,Normal
Jammu and Kashmir,Udhampur,2023-12-11,0.41269,Normal
Karnataka,Bengaluru,2023-12-11,-0.73371,Abnormal (D0)
Karnataka,Davangere,2023-12-11,-0.59569,Abnormal (D0)
Karnataka,Kolar,2023-12-11,-0.15072,Normal
Karnataka,Mysuru,2023-12-11,-0.91464,Moderate (D1)
Keralam,Ernakulam,2023-12-11,0.07707,Normal
Keralam,Kannur,2023-12-11,-0.67282,Abnormal (D0)
Keralam,Kollam,2023-12-11,1.4902,Normal
Keralam,Kottayam,2023-12-11,0.96812,Normal
Keralam,Malappuram,2023-12-11,1.938,Normal
Keralam,Palakad,2023-12-11,0.7569,Normal
Maharashtra,Ahilyanagar,2023-12-11,0.1372,Normal
Maharashtra,Jalgaon,2023-12-11,0.78725,Normal
Maharashtra,Kolhapur,2023-12-11,-0.89673,Moderate (D1)
Maharashtra,Mumbai,2023-12-11,0.72631,Normal
Maharashtra,Nagpur,2023-12-11,0.56017,Normal
Maharashtra,Nashik,2023-12-11,-0.6577,Abnormal (D0)
Maharashtra,Pune,2023-12-11,0.082545,Normal
Maharashtra,Solapur,2023-12-11,-1.206,Moderate (D1)
Madhya Pradesh,Bhopal,2023-12-11,-0.055709,Normal
Madhya Pradesh,Indore,2023-12-11,1.2557,Normal
Chattisgarh,Rajnandgaon,2023-12-11,1.1716,Normal
Odisha,Bargarh,2023-12-11,1.6822,Normal
Odisha,Bhadrak,2023-12-11,-0.7332,Abnormal (D0)
Odisha,Bolangir,2023-12-11,0.63819,Normal
Odisha,Kendrapara,2023-12-11,-1.2132,Moderate (D1)
Odisha,Kalahandi,2023-12-11,1.3768,Normal
Odisha,Rayagada,2023-12-11,-0.48007,Normal
Punjab,Fazilka,2023-12-11,0.075147,Normal
Punjab,Ludhiana,2023-12-11,-0.25558,Normal
Punjab,Moga,2023-12-11,0.69586,Normal
Punjab,Muktsar,2023-12-11,0.71206,Normal
Punjab,Patiala,2023-12-11,1.0017,Normal
Punjab,Barnala,2023-12-11,0.21453,Normal
Punjab,Sangrur,2023-12-11,0.044511,Normal
Rajasthan,Alwar,2023-12-11,-0.57413,Abnormal (D0)
Rajasthan,Baran,2023-12-11,-0.52471,Abnormal (D0)
Rajasthan,Bhilwara,2023-12-11,-0.22911,Normal
Rajasthan,Jaipur,2023-12-11,-0.028275,Normal
Rajasthan,Jodhpur,2023-12-11,1.5874,Normal
Tamil Nadu,Villupuram,2023-12-11,0.099187,Normal
Tripura,Sepahijala,2023-12-11,0.6169,Normal
Tripura,Khowai,2023-12-11,0.54526,Normal
Uttar Pradesh,Agra,2023-12-11,0.06088,Normal
Uttar Pradesh,Prayagraj,2023-12-11,-1.3455,Severe (D2)
Uttar Pradesh,Bahraich,2023-12-11,-0.32094,Normal
Uttar Pradesh,Ballia,2023-12-11,-1.0945,Moderate (D1)
Uttar Pradesh,Barabanki,2023-12-11,-0.10977,Normal
Uttar Pradesh,Bareilly,2023-12-11,-0.10629,Normal
Uttar Pradesh,Ghaziabad,2023-12-11,-0.41249,Normal
Uttar Pradesh,Gorakhpur,2023-12-11,-1.3842,Severe (D2)
Uttar Pradesh,Hardoi,2023-12-11,-0.67042,Abnormal (D0)
Uttar Pradesh,Etawah,2023-12-11,-0.84276,Moderate (D1)
Uttar Pradesh,Jaunpur,2023-12-11,-1.0677,Moderate (D1)
Uttar Pradesh,Kanpur,2023-12-11,-0.97584,Moderate (D1)
Uttar Pradesh,Lakhimpur,2023-12-11,-0.54863,Abnormal (D0)
Uttar Pradesh,Lalitpur,2023-12-11,-0.049944,Normal
Uttar Pradesh,Lucknow,2023-12-11,1.6886,Normal
Uttar Pradesh,Mainpuri,2023-12-11,0.41395,Normal
Uttar Pradesh,Meerut,2023-12-11,0.69862,Normal
Uttar Pradesh,Sambhal,2023-12-11,-0.77218,Abnormal (D0)
Uttar Pradesh,Saharanpur,2023-12-11,-0.26884,Normal
Uttar Pradesh,Shahjahanpur,2023-12-11,-0.27066,Normal
Uttar Pradesh,Sitapur,2023-12-11,0.057574,Normal
West Bengal,North 24 Parganas,2023-12-11,-0.038734,Normal
West Bengal,Purba Bardhaman,2023-12-11,0.10341,Normal
West Bengal,Coochbehar,2023-12-11,-0.1532,Normal
West Bengal,Hooghly,2023-12-11,0.8135,Normal
Chattisgarh,Durg,2023-12-11,1.4967,Normal
Chattisgarh,Raigarh,2023-12-11,1.1581,Normal
Gujarat,Surendranagar,2023-12-11,0.57898,Normal
Haryana,Panipat,2023-12-11,-1.0421,Moderate (D1)
Haryana,Sonipat,2023-12-11,-0.25341,Normal
Haryana,Rohtak,2023-12-11,-0.19543,Normal
Haryana,Rewari,2023-12-11,-0.16182,Normal
Haryana,Gurgaon,2023-12-11,0.00052253,Normal
Himachal Pradesh,Una,2023-12-11,1.1242,Normal
Himachal Pradesh,Chamba,2023-12-11,-0.50022,Abnormal (D0)
Himachal Pradesh,Bilaspur,2023-12-11,0.55198,Normal
Himachal Pradesh,Mandi,2023-12-11,0.31669,Normal
Himachal Pradesh,Hamirpur,2023-12-11,0.43968,Normal
Himachal Pradesh,Shimla,2023-12-11,0.91411,Normal
Jammu and Kashmir,Jammu,2023-12-11,1.1824,Normal
Karnataka,Bengaluru Rural,2023-12-11,-0.39502,Normal
Karnataka,Chikkaballapur,2023-12-11,-0.39502,Normal
Karnataka,Chamarajanagar,2023-12-11,-0.65432,Abnormal (D0)
Karnataka,Mandya,2023-12-11,0.3645,Normal
Keralam,Kozhikode(Calicut),2023-12-11,0.1923,Normal
Madhya Pradesh,Morena,2023-12-11,0.38169,Normal
Odisha,Koraput,2023-12-11,1.8945,Normal
Odisha,Nuapada,2023-12-11,0.60956,Normal
Punjab,Gurdaspur,2023-12-11,0.96327,Normal
Punjab,Bhatinda,2023-12-11,-0.35975,Normal
Punjab,Faridkot,2023-12-11,-0.14946,Normal
Punjab,Ferozpur,2023-12-11,0.075147,Normal
Punjab,Kapurthala,2023-12-11,0.55824,Normal
Punjab,Mansa,2023-12-11,-0.63923,Abnormal (D0)
Punjab,Ropar (Rupnagar),2023-12-11,1.3348,Normal
Rajasthan,Churu,2023-12-11,0.83429,Normal
Rajasthan,Jalore,2023-12-11,3.3605,Normal
Rajasthan,Jhunjhunu,2023-12-11,0.24998,Normal
Rajasthan,Sikar,2023-12-11,0.56451,Normal
Rajasthan,Sirohi,2023-12-11,2.7296,Normal
Uttar Pradesh,Bulandshahar,2023-12-11,-0.94103,Moderate (D1)
Uttar Pradesh,Baghpat,2023-12-11,-0.47627,Normal
Uttar Pradesh,Shamli,2023-12-11,-0.2521,Normal
Uttar Pradesh,Muzaffarnagar,2023-12-11,0.63401,Normal
Uttar Pradesh,Etah,2023-12-11,0.39846,Normal
Uttar Pradesh,Mathura,2023-12-11,0.034955,Normal
Uttar Pradesh,Rampur,2023-12-11,0.62774,Normal
Uttar Pradesh,Badaun,2023-12-11,-0.015634,Normal
Uttar Pradesh,Raebarelli,2023-12-11,1.6886,Normal
Uttar Pradesh,Gonda,2023-12-11,0.36092,Normal
Uttar Pradesh,Amethi,2023-12-11,-1.0936,Moderate (D1)
Uttar Pradesh,Pratapgarh,2023-12-11,-0.098258,Normal
Uttar Pradesh,Deoria,2023-12-11,-1.3578,Severe (D2)
Uttar Pradesh,Basti,2023-12-11,-1.0976,Moderate (D1)
Uttar Pradesh,Azamgarh,2023-12-11,-0.68421,Abnormal (D0)
Uttar Pradesh,Mirzapur,2023-12-11,-0.60402,Abnormal (D0)
Uttar Pradesh,Jhansi,2023-12-11,-0.53184,Abnormal (D0)
West Bengal,Medinipur(W),2023-12-11,-0.10063,Normal
West Bengal,Birbhum,2023-12-11,0.0741,Normal
West Bengal,Jalpaiguri,2023-12-11,0.04842,Normal
West Bengal,Alipurduar,2023-12-11,0.19317,Normal
Tripura,North Tripura,2023-12-11,2.2759,Normal
Karnataka,Bengaluru South,2023-12-11,-1.3748,Severe (D2)
Karnataka,Chikkamagaluru,2023-12-11,-0.4224,Normal
Karnataka,Kalaburagi,2023-12-11,-0.43687,Normal
Karnataka,Hassan,2023-12-11,-0.87389,Moderate (D1)
Karnataka,Shivamogga,2023-12-11,-0.57512,Abnormal (D0)
Punjab,Mohali,2023-12-11,1.119,Normal
Uttar Pradesh,Fatehpur,2023-12-11,-1.0376,Moderate (D1)
Uttar Pradesh,Auraiya,2023-12-11,-0.65419,Abnormal (D0)
Uttar Pradesh,Mahoba,2023-12-11,-0.16018,Normal
West Bengal,Howrah,2023-12-11,-0.15854,Normal
Uttar Pradesh,Firozabad,2023-12-11,1.3228,Normal
Karnataka,Udupi,2023-12-11,-0.92683,Moderate (D1)
Telangana,Ranga Reddy,2023-12-11,-0.88155,Moderate (D1)
Andhra Pradesh,Kurnool,2023-12-11,-0.94456,Moderate (D1)
Andhra Pradesh,Annamayya,2023-12-11,-0.57044,Abnormal (D0)
Telangana,Nalgonda,2023-12-11,0.26042,Normal
Tamil Nadu,Coimbatore,2023-12-11,-0.73482,Abnormal (D0)
Uttarakhand,Haridwar,2023-12-11,-0.54578,Abnormal (D0)
Uttarakhand,Garhwal (Pauri),2023-12-11,0.34165,Normal
Keralam,Idukki,2023-12-11,0.66946,Normal
Haryana,Ambala,2023-12-11,-0.18427,Normal
Haryana,Faridabad,2023-12-11,-1.0152,Moderate (D1)
Haryana,Mahendragarh-Narnaul,2023-12-11,1.0312,Normal
Odisha,Nayagarh,2023-12-11,0.59644,Normal
Odisha,Sundergarh,2023-12-11,2.6099,Normal
Punjab,Fatehgarh,2023-12-11,0.6869,Normal
Rajasthan,Ajmer,2023-12-11,0.25985,Normal
Uttar Pradesh,Bijnor,2023-12-11,0.64943,Normal
Uttar Pradesh,Kasganj,2023-12-11,1.3094,Normal
Uttar Pradesh,Amroha,2023-12-11,0.10617,Normal
Uttar Pradesh,Kanpur Dehat,2023-12-11,-0.24284,Normal
Uttar Pradesh,Unnao,2023-12-11,-0.4962,Normal
Gujarat,Vadodara(Baroda),2023-12-11,1.0207,Normal
Andhra Pradesh,Chittor,2023-12-11,0.60883,Normal
Telangana,Hanumakonda,2023-12-11,1.6229,Normal
Telangana,Karimnagar,2023-12-11,0.28957,Normal
Telangana,Medak,2023-12-11,-0.016028,Normal
Odisha,Jharsuguda,2023-12-11,3.1825,Normal
Gujarat,Navsari,2023-12-11,1.1489,Normal
Maharashtra,Sangli,2023-12-11,-1.2975,Moderate (D1)
Maharashtra,Satara,2023-12-11,-1.526,Severe (D2)
Rajasthan,Beawar,2023-12-11,0.34945,Normal
Rajasthan,Bharatpur,2023-12-11,-0.17282,Normal
Rajasthan,Hanumangarh,2023-12-11,0.44333,Normal
Rajasthan,Ganganagar,2023-12-11,0.5561,Normal
Rajasthan,Chittorgarh,2023-12-11,0.96802,Normal
Rajasthan,Rajsamand,2023-12-11,1.0541,Normal
Punjab,Hoshiarpur,2023-12-11,-0.64,Abnormal (D0)
Punjab,Jalandhar,2023-12-11,-0.24653,Normal
Tamil Nadu,Vellore,2023-12-11,0.50193,Normal
Odisha,Puri,2023-12-11,-1.0312,Moderate (D1)
Odisha,Gajapati,2023-12-11,-0.61987,Abnormal (D0)
Odisha,Ganjam,2023-12-11,-0.57772,Abnormal (D0)
Odisha,Boudh,2023-12-11,0.48811,Normal
Odisha,Balasore,2023-12-11,-0.68569,Abnormal (D0)
Odisha,Dhenkanal,2023-12-11,0.0088835,Normal
Odisha,Keonjhar,2023-12-11,0.62676,Normal
