crop,market_id,state,horizon_weeks,market_wape_raw,market_n,market_wape_shrunk,state_wape_raw,state_n,state_wape_shrunk,crop_wape_raw
onion,303,Uttarakhand,13,34.0,70,35.9,39.4,985,38.5,29.5
onion,303,Uttarakhand,26,60.5,57,59.3,61.1,803,58.0,33.1
onion,305,Uttar Pradesh,1,16.1,81,15.5,14.5,9691,14.5,14.6
onion,305,Uttar Pradesh,4,22.7,78,22.2,21.5,9199,21.5,20.9
onion,305,Uttar Pradesh,13,30.7,69,31.0,31.4,7845,31.4,29.5
onion,305,Uttar Pradesh,26,50.8,56,50.8,51.0,6320,50.7,33.1
onion,306,Uttar Pradesh,1,15.6,70,15.2,14.5,9691,14.5,14.6
onion,306,Uttar Pradesh,4,26.2,64,24.1,21.5,9199,21.5,20.9
onion,306,Uttar Pradesh,13,35.9,49,33.6,31.4,7845,31.4,29.5
onion,306,Uttar Pradesh,26,54.9,37,52.5,51.0,6320,50.7,33.1
onion,307,Uttar Pradesh,1,11.3,82,12.6,14.5,9691,14.5,14.6
onion,307,Uttar Pradesh,4,18.1,79,19.5,21.5,9199,21.5,20.9
onion,307,Uttar Pradesh,13,28.1,70,29.5,31.4,7845,31.4,29.5
onion,307,Uttar Pradesh,26,56.8,57,53.9,51.0,6320,50.7,33.1
onion,308,Uttar Pradesh,1,11.6,69,12.9,14.5,9691,14.5,14.6
onion,308,Uttar Pradesh,4,18.4,63,19.8,21.5,9199,21.5,20.9
onion,308,Uttar Pradesh,13,25.8,47,28.7,31.4,7845,31.4,29.5
onion,308,Uttar Pradesh,26,57.9,35,53.6,51.0,6320,50.7,33.1
onion,309,Uttar Pradesh,1,14.8,71,14.7,14.5,9691,14.5,14.6
onion,309,Uttar Pradesh,4,24.1,65,22.9,21.5,9199,21.5,20.9
onion,309,Uttar Pradesh,13,35.2,51,33.2,31.4,7845,31.4,29.5
onion,309,Uttar Pradesh,26,67.2,39,57.8,51.0,6320,50.7,33.1
onion,310,Uttar Pradesh,1,14.7,83,14.7,14.5,9691,14.5,14.6
onion,310,Uttar Pradesh,4,21.6,80,21.5,21.5,9199,21.5,20.9
onion,310,Uttar Pradesh,13,28.4,71,29.6,31.4,7845,31.4,29.5
onion,310,Uttar Pradesh,26,47.6,58,49.1,51.0,6320,50.7,33.1
onion,311,Uttar Pradesh,1,17.7,83,16.5,14.5,9691,14.5,14.6
onion,311,Uttar Pradesh,4,27.0,80,24.8,21.5,9199,21.5,20.9
onion,311,Uttar Pradesh,13,34.3,71,33.1,31.4,7845,31.4,29.5
onion,311,Uttar Pradesh,26,52.8,58,51.8,51.0,6320,50.7,33.1
onion,313,Uttar Pradesh,1,12.8,83,13.4,14.5,9691,14.5,14.6
onion,313,Uttar Pradesh,4,20.0,80,20.6,21.5,9199,21.5,20.9
onion,313,Uttar Pradesh,13,28.3,71,29.6,31.4,7845,31.4,29.5
onion,313,Uttar Pradesh,26,53.8,58,52.4,51.0,6320,50.7,33.1
onion,314,Uttar Pradesh,1,11.3,83,12.6,14.5,9691,14.5,14.6
onion,314,Uttar Pradesh,4,17.8,80,19.3,21.5,9199,21.5,20.9
onion,314,Uttar Pradesh,13,25.4,71,27.9,31.4,7845,31.4,29.5
onion,314,Uttar Pradesh,26,45.3,58,47.8,51.0,6320,50.7,33.1
onion,315,Uttar Pradesh,1,17.4,83,16.3,14.5,9691,14.5,14.6
onion,315,Uttar Pradesh,4,26.7,80,24.7,21.5,9199,21.5,20.9
onion,315,Uttar Pradesh,13,32.2,71,31.9,31.4,7845,31.4,29.5
onion,315,Uttar Pradesh,26,46.1,58,48.3,51.0,6320,50.7,33.1
onion,317,Uttar Pradesh,1,17.2,65,16.0,14.5,9691,14.5,14.6
onion,317,Uttar Pradesh,4,25.3,59,23.5,21.5,9199,21.5,20.9
onion,317,Uttar Pradesh,13,33.6,41,32.3,31.4,7845,31.4,29.5
onion,317,Uttar Pradesh,26,52.1,34,51.3,51.0,6320,50.7,33.1
onion,318,Uttar Pradesh,1,13.3,71,13.8,14.5,9691,14.5,14.6
onion,318,Uttar Pradesh,4,21.8,65,21.7,21.5,9199,21.5,20.9
onion,318,Uttar Pradesh,13,32.9,51,32.1,31.4,7845,31.4,29.5
onion,318,Uttar Pradesh,26,76.8,39,61.9,51.0,6320,50.7,33.1
onion,319,Uttarakhand,1,12.8,83,12.8,12.8,1153,12.9,14.6
onion,319,Uttarakhand,4,19.3,80,19.4,19.5,1111,19.6,20.9
onion,319,Uttarakhand,13,43.0,71,41.1,39.4,985,38.5,29.5
onion,319,Uttarakhand,26,68.4,58,63.4,61.1,803,58.0,33.1
onion,320,Uttar Pradesh,1,14.7,83,14.7,14.5,9691,14.5,14.6
onion,320,Uttar Pradesh,4,22.3,80,22.0,21.5,9199,21.5,20.9
onion,320,Uttar Pradesh,13,32.4,71,31.9,31.4,7845,31.4,29.5
onion,320,Uttar Pradesh,26,57.4,58,54.2,51.0,6320,50.7,33.1
onion,321,Uttar Pradesh,1,14.5,69,14.5,14.5,9691,14.5,14.6
onion,321,Uttar Pradesh,4,24.1,63,22.9,21.5,9199,21.5,20.9
onion,321,Uttar Pradesh,13,36.1,47,33.6,31.4,7845,31.4,29.5
onion,321,Uttar Pradesh,26,80.2,35,62.6,51.0,6320,50.7,33.1
onion,324,Uttar Pradesh,1,12.7,71,13.5,14.5,9691,14.5,14.6
onion,324,Uttar Pradesh,4,20.2,65,20.8,21.5,9199,21.5,20.9
onion,324,Uttar Pradesh,13,33.8,53,32.6,31.4,7845,31.4,29.5
onion,324,Uttar Pradesh,26,67.7,44,58.5,51.0,6320,50.7,33.1
onion,325,Uttarakhand,1,11.4,82,12.0,12.8,1153,12.9,14.6
onion,325,Uttarakhand,4,21.3,79,20.6,19.5,1111,19.6,20.9
onion,325,Uttarakhand,13,62.8,70,52.4,39.4,985,38.5,29.5
onion,325,Uttarakhand,26,112.6,57,86.5,61.1,803,58.0,33.1
onion,326,Uttarakhand,1,13.0,83,13.0,12.8,1153,12.9,14.6
onion,326,Uttarakhand,4,21.8,80,20.9,19.5,1111,19.6,20.9
onion,326,Uttarakhand,13,34.9,71,36.4,39.4,985,38.5,29.5
onion,326,Uttarakhand,26,55.2,58,56.5,61.1,803,58.0,33.1
onion,328,West Bengal,1,15.8,83,15.4,14.8,4061,14.8,14.6
onion,328,West Bengal,4,25.7,80,24.5,22.7,3893,22.6,20.9
onion,328,West Bengal,13,30.0,71,28.2,25.6,3413,25.7,29.5
onion,328,West Bengal,26,23.4,58,22.8,21.7,2758,22.1,33.1
onion,329,West Bengal,1,13.1,83,13.7,14.8,4061,14.8,14.6
onion,329,West Bengal,4,21.4,80,21.9,22.7,3893,22.6,20.9
onion,329,West Bengal,13,23.3,71,24.3,25.6,3413,25.7,29.5
onion,329,West Bengal,26,18.9,58,20.5,21.7,2758,22.1,33.1
onion,330,West Bengal,1,13.3,83,13.9,14.8,4061,14.8,14.6
onion,330,West Bengal,4,20.0,80,21.0,22.7,3893,22.6,20.9
onion,330,West Bengal,13,25.6,71,25.6,25.6,3413,25.7,29.5
onion,330,West Bengal,26,14.1,58,17.9,21.7,2758,22.1,33.1
onion,331,West Bengal,1,14.6,83,14.7,14.8,4061,14.8,14.6
onion,331,West Bengal,4,23.6,80,23.2,22.7,3893,22.6,20.9
onion,331,West Bengal,13,26.8,71,26.4,25.6,3413,25.7,29.5
onion,331,West Bengal,26,28.4,58,25.4,21.7,2758,22.1,33.1
onion,332,West Bengal,1,9.7,83,11.7,14.8,4061,14.8,14.6
onion,332,West Bengal,4,14.5,80,17.7,22.7,3893,22.6,20.9
onion,332,West Bengal,13,17.9,71,21.2,25.6,3413,25.7,29.5
onion,332,West Bengal,26,11.9,58,16.7,21.7,2758,22.1,33.1
onion,334,West Bengal,1,13.3,83,13.9,14.8,4061,14.8,14.6
onion,334,West Bengal,4,20.3,80,21.2,22.7,3893,22.6,20.9
onion,334,West Bengal,13,22.2,71,23.7,25.6,3413,25.7,29.5
onion,334,West Bengal,26,27.7,58,25.1,21.7,2758,22.1,33.1
onion,335,West Bengal,1,14.5,83,14.6,14.8,4061,14.8,14.6
onion,335,West Bengal,4,23.5,80,23.2,22.7,3893,22.6,20.9
onion,335,West Bengal,13,26.7,71,26.3,25.6,3413,25.7,29.5
onion,335,West Bengal,26,16.2,58,19.0,21.7,2758,22.1,33.1
onion,336,West Bengal,1,13.4,83,13.9,14.8,4061,14.8,14.6
onion,336,West Bengal,4,20.9,80,21.6,22.7,3893,22.6,20.9
onion,336,West Bengal,13,23.3,71,24.3,25.6,3413,25.7,29.5
onion,336,West Bengal,26,18.8,58,20.4,21.7,2758,22.1,33.1
onion,337,West Bengal,1,15.1,71,15.0,14.8,4061,14.8,14.6
onion,337,West Bengal,4,23.6,65,23.2,22.7,3893,22.6,20.9
onion,337,West Bengal,13,25.9,51,25.8,25.6,3413,25.7,29.5
onion,337,West Bengal,26,29.3,38,25.2,21.7,2758,22.1,33.1
onion,338,West Bengal,1,13.5,83,14.0,14.8,4061,14.8,14.6
onion,338,West Bengal,4,21.7,80,22.1,22.7,3893,22.6,20.9
onion,338,West Bengal,13,24.1,71,24.8,25.6,3413,25.7,29.5
onion,338,West Bengal,26,31.3,58,27.0,21.7,2758,22.1,33.1
onion,341,West Bengal,1,17.4,83,16.4,14.8,4061,14.8,14.6
onion,341,West Bengal,4,27.0,80,25.3,22.7,3893,22.6,20.9
onion,341,West Bengal,13,29.3,71,27.8,25.6,3413,25.7,29.5
onion,341,West Bengal,26,21.4,58,21.7,21.7,2758,22.1,33.1
onion,342,West Bengal,1,16.1,83,15.6,14.8,4061,14.8,14.6
onion,342,West Bengal,4,25.6,80,24.4,22.7,3893,22.6,20.9
onion,342,West Bengal,13,24.1,71,24.8,25.6,3413,25.7,29.5
onion,342,West Bengal,26,20.8,58,21.5,21.7,2758,22.1,33.1
onion,343,West Bengal,1,17.1,38,15.8,14.8,4061,14.8,14.6
onion,343,West Bengal,4,29.2,35,25.3,22.7,3893,22.6,20.9
onion,343,West Bengal,13,26.2,26,25.9,25.6,3413,25.7,29.5
onion,343,West Bengal,26,28.1,13,23.3,21.7,2758,22.1,33.1
onion,403,Bihar,1,33.6,8,18.2,16.0,766,15.9,14.6
onion,403,Bihar,4,54.3,5,27.8,25.9,733,25.3,20.9
onion,406,Chattisgarh,1,15.2,240,15.4,16.2,947,16.0,14.6
onion,406,Chattisgarh,4,22.7,237,22.8,23.4,932,23.1,20.9
onion,406,Chattisgarh,13,36.2,228,36.1,36.2,890,35.6,29.5
onion,406,Chattisgarh,26,39.6,215,39.1,37.6,838,37.2,33.1
onion,414,Chattisgarh,1,13.2,240,13.7,16.2,947,16.0,14.6
onion,414,Chattisgarh,4,20.1,237,20.6,23.4,932,23.1,20.9
onion,414,Chattisgarh,13,29.7,228,30.8,36.2,890,35.6,29.5
onion,414,Chattisgarh,26,31.3,215,32.4,37.6,838,37.2,33.1
onion,423,NCT of Delhi,1,15.9,240,15.9,16.5,717,16.3,14.6
onion,423,NCT of Delhi,4,22.1,237,22.2,22.3,705,22.2,20.9
onion,423,NCT of Delhi,13,33.8,228,34.2,36.8,669,35.9,29.5
onion,423,NCT of Delhi,26,37.6,215,37.8,39.6,617,38.7,33.1
onion,424,NCT of Delhi,1,17.2,199,17.0,16.5,717,16.3,14.6
onion,424,NCT of Delhi,4,22.5,196,22.4,22.3,705,22.2,20.9
onion,424,NCT of Delhi,13,37.7,187,37.3,36.8,669,35.9,29.5
onion,424,NCT of Delhi,26,39.0,174,38.9,39.6,617,38.7,33.1
onion,441,Gujarat,1,19.2,160,19.0,18.4,3858,18.3,14.6
onion,441,Gujarat,4,30.0,154,29.1,26.6,3794,26.4,20.9
onion,441,Gujarat,13,39.8,136,39.3,38.4,3631,38.2,29.5
onion,441,Gujarat,26,46.1,127,44.4,40.4,3418,40.2,33.1
onion,450,Gujarat,1,22.1,231,21.4,18.4,3858,18.3,14.6
onion,450,Gujarat,4,26.1,225,26.2,26.6,3794,26.4,20.9
onion,450,Gujarat,13,34.0,214,34.8,38.4,3631,38.2,29.5
onion,450,Gujarat,26,37.2,201,37.8,40.4,3418,40.2,33.1
onion,452,Haryana,1,18.1,240,17.7,16.1,9777,16.1,14.6
onion,452,Haryana,4,22.8,237,22.9,23.0,9617,23.0,20.9
onion,452,Haryana,13,38.3,228,37.6,34.7,9170,34.7,29.5
onion,452,Haryana,26,37.9,215,37.3,34.9,8583,34.9,33.1
onion,454,Haryana,1,17.1,240,16.9,16.1,9777,16.1,14.6
onion,454,Haryana,4,25.3,237,24.8,23.0,9617,23.0,20.9
onion,454,Haryana,13,37.8,228,37.2,34.7,9170,34.7,29.5
onion,454,Haryana,26,40.6,215,39.5,34.9,8583,34.9,33.1
onion,455,Haryana,1,21.2,236,20.2,16.1,9777,16.1,14.6
onion,455,Haryana,4,26.5,233,25.8,23.0,9617,23.0,20.9
onion,455,Haryana,13,38.5,224,37.8,34.7,9170,34.7,29.5
onion,455,Haryana,26,38.3,211,37.6,34.9,8583,34.9,33.1
onion,456,Haryana,1,16.1,240,16.1,16.1,9777,16.1,14.6
onion,456,Haryana,4,25.4,237,25.0,23.0,9617,23.0,20.9
onion,456,Haryana,13,37.2,228,36.7,34.7,9170,34.7,29.5
onion,456,Haryana,26,40.3,215,39.2,34.9,8583,34.9,33.1
onion,457,Haryana,1,13.0,240,13.5,16.1,9777,16.1,14.6
onion,457,Haryana,4,19.6,237,20.2,23.0,9617,23.0,20.9
onion,457,Haryana,13,32.0,228,32.5,34.7,9170,34.7,29.5
onion,457,Haryana,26,32.4,215,32.9,34.9,8583,34.9,33.1
onion,459,Haryana,1,16.4,240,16.3,16.1,9777,16.1,14.6
onion,459,Haryana,4,21.5,237,21.8,23.0,9617,23.0,20.9
onion,459,Haryana,13,35.4,228,35.2,34.7,9170,34.7,29.5
onion,459,Haryana,26,32.6,215,33.0,34.9,8583,34.9,33.1
onion,462,Himachal Pradesh,1,13.2,240,13.3,13.3,4602,13.3,14.6
onion,462,Himachal Pradesh,4,20.9,237,20.7,19.8,4521,19.8,20.9
onion,462,Himachal Pradesh,13,32.5,228,32.1,30.3,4292,30.3,29.5
onion,462,Himachal Pradesh,26,34.3,215,33.8,31.8,4004,31.8,33.1
onion,463,Himachal Pradesh,1,12.6,240,12.7,13.3,4602,13.3,14.6
onion,463,Himachal Pradesh,4,19.0,237,19.2,19.8,4521,19.8,20.9
onion,463,Himachal Pradesh,13,28.4,228,28.7,30.3,4292,30.3,29.5
onion,463,Himachal Pradesh,26,31.2,215,31.3,31.8,4004,31.8,33.1
onion,464,Himachal Pradesh,1,13.4,240,13.4,13.3,4602,13.3,14.6
onion,464,Himachal Pradesh,4,20.1,237,20.0,19.8,4521,19.8,20.9
onion,464,Himachal Pradesh,13,31.3,228,31.1,30.3,4292,30.3,29.5
onion,464,Himachal Pradesh,26,34.0,215,33.6,31.8,4004,31.8,33.1
onion,465,Himachal Pradesh,1,14.4,240,14.2,13.3,4602,13.3,14.6
onion,465,Himachal Pradesh,4,21.0,237,20.8,19.8,4521,19.8,20.9
onion,465,Himachal Pradesh,13,34.2,228,33.5,30.3,4292,30.3,29.5
onion,465,Himachal Pradesh,26,34.9,215,34.3,31.8,4004,31.8,33.1
onion,466,Himachal Pradesh,1,12.6,240,12.7,13.3,4602,13.3,14.6
onion,466,Himachal Pradesh,4,18.8,237,19.0,19.8,4521,19.8,20.9
onion,466,Himachal Pradesh,13,28.7,228,29.0,30.3,4292,30.3,29.5
onion,466,Himachal Pradesh,26,30.8,215,31.0,31.8,4004,31.8,33.1
onion,467,Himachal Pradesh,1,14.4,240,14.2,13.3,4602,13.3,14.6
onion,467,Himachal Pradesh,4,19.5,237,19.6,19.8,4521,19.8,20.9
onion,467,Himachal Pradesh,13,28.5,228,28.8,30.3,4292,30.3,29.5
onion,467,Himachal Pradesh,26,31.3,215,31.4,31.8,4004,31.8,33.1
onion,468,Himachal Pradesh,1,13.3,240,13.3,13.3,4602,13.3,14.6
onion,468,Himachal Pradesh,4,19.8,237,19.8,19.8,4521,19.8,20.9
onion,468,Himachal Pradesh,13,29.6,228,29.7,30.3,4292,30.3,29.5
onion,468,Himachal Pradesh,26,31.8,215,31.8,31.8,4004,31.8,33.1
onion,471,Himachal Pradesh,1,12.5,240,12.6,13.3,4602,13.3,14.6
onion,471,Himachal Pradesh,4,18.2,237,18.5,19.8,4521,19.8,20.9
onion,471,Himachal Pradesh,13,28.4,228,28.7,30.3,4292,30.3,29.5
onion,471,Himachal Pradesh,26,30.0,215,30.3,31.8,4004,31.8,33.1
onion,472,Jammu and Kashmir,1,14.7,240,14.7,14.3,1046,14.3,14.6
onion,472,Jammu and Kashmir,4,22.1,237,21.9,20.8,1019,20.8,20.9
onion,472,Jammu and Kashmir,13,34.5,228,33.9,31.6,952,31.4,29.5
onion,472,Jammu and Kashmir,26,36.8,215,36.1,33.5,888,33.5,33.1
onion,489,Karnataka,1,15.6,200,16.0,17.6,3074,17.5,14.6
onion,489,Karnataka,4,21.0,194,21.7,24.4,3004,24.3,20.9
onion,489,Karnataka,13,30.3,176,31.2,34.5,2811,34.3,29.5
onion,489,Karnataka,26,35.0,150,35.3,36.5,2556,36.4,33.1
onion,515,Kerala,1,14.0,239,13.9,13.1,13631,13.1,14.6
onion,515,Kerala,4,21.2,236,20.7,18.6,13436,18.6,20.9
onion,515,Kerala,13,32.1,227,30.7,24.6,12862,24.7,29.5
onion,515,Kerala,26,37.8,214,36.3,30.0,12067,30.1,33.1
onion,522,Madhya Pradesh,1,27.6,240,27.0,24.5,5705,24.3,14.6
onion,522,Madhya Pradesh,4,38.7,237,37.9,34.3,5472,34.0,20.9
onion,522,Madhya Pradesh,13,56.7,228,55.9,53.1,4884,52.6,29.5
onion,522,Madhya Pradesh,26,57.6,215,58.1,60.8,4290,60.2,33.1
onion,523,Madhya Pradesh,1,22.7,137,23.1,24.5,5705,24.3,14.6
onion,523,Madhya Pradesh,4,29.6,134,30.9,34.3,5472,34.0,20.9
onion,523,Madhya Pradesh,13,58.5,125,56.8,53.1,4884,52.6,29.5
onion,523,Madhya Pradesh,26,91.3,112,81.4,60.8,4290,60.2,33.1
onion,526,Madhya Pradesh,1,27.6,240,27.0,24.5,5705,24.3,14.6
onion,526,Madhya Pradesh,4,36.6,237,36.1,34.3,5472,34.0,20.9
onion,526,Madhya Pradesh,13,51.7,228,51.8,53.1,4884,52.6,29.5
onion,526,Madhya Pradesh,26,49.3,215,51.4,60.8,4290,60.2,33.1
onion,530,Madhya Pradesh,1,23.2,136,23.5,24.5,5705,24.3,14.6
onion,530,Madhya Pradesh,4,30.3,133,31.4,34.3,5472,34.0,20.9
onion,530,Madhya Pradesh,13,42.8,124,45.7,53.1,4884,52.6,29.5
onion,530,Madhya Pradesh,26,54.0,111,56.0,60.8,4290,60.2,33.1
onion,550,Maharashtra,1,21.2,240,20.9,19.4,16136,19.4,14.6
onion,550,Maharashtra,4,29.6,237,29.3,27.7,15864,27.7,20.9
onion,550,Maharashtra,13,42.6,228,42.2,40.4,15133,40.4,29.5
onion,550,Maharashtra,26,44.6,215,44.3,43.3,14231,43.2,33.1
onion,551,Maharashtra,1,21.2,240,20.9,19.4,16136,19.4,14.6
onion,551,Maharashtra,4,29.9,237,29.5,27.7,15864,27.7,20.9
onion,551,Maharashtra,13,42.3,228,41.9,40.4,15133,40.4,29.5
onion,551,Maharashtra,26,43.5,215,43.4,43.3,14231,43.2,33.1
onion,553,Maharashtra,1,19.8,240,19.8,19.4,16136,19.4,14.6
onion,553,Maharashtra,4,27.1,237,27.2,27.7,15864,27.7,20.9
onion,553,Maharashtra,13,36.1,228,36.9,40.4,15133,40.4,29.5
onion,553,Maharashtra,26,39.1,215,39.9,43.3,14231,43.2,33.1
onion,554,Maharashtra,1,18.0,240,18.2,19.4,16136,19.4,14.6
onion,554,Maharashtra,4,25.3,237,25.7,27.7,15864,27.7,20.9
onion,554,Maharashtra,13,38.6,228,38.9,40.4,15133,40.4,29.5
onion,554,Maharashtra,26,41.0,215,41.4,43.3,14231,43.2,33.1
onion,555,Maharashtra,1,20.2,150,20.0,19.4,16136,19.4,14.6
onion,555,Maharashtra,4,29.5,138,29.0,27.7,15864,27.7,20.9
onion,555,Maharashtra,13,37.3,116,38.3,40.4,15133,40.4,29.5
onion,555,Maharashtra,26,40.2,115,41.1,43.3,14231,43.2,33.1
onion,557,Maharashtra,1,22.9,240,22.2,19.4,16136,19.4,14.6
onion,557,Maharashtra,4,36.2,237,34.7,27.7,15864,27.7,20.9
onion,557,Maharashtra,13,49.6,228,47.9,40.4,15133,40.4,29.5
onion,557,Maharashtra,26,53.0,215,51.1,43.3,14231,43.2,33.1
onion,574,Maharashtra,1,24.8,240,23.9,19.4,16136,19.4,14.6
onion,574,Maharashtra,4,35.9,237,34.4,27.7,15864,27.7,20.9
onion,574,Maharashtra,13,47.9,228,46.5,40.4,15133,40.4,29.5
onion,574,Maharashtra,26,55.1,215,52.8,43.3,14231,43.2,33.1
onion,594,Odisha,1,14.2,240,14.2,14.0,5232,14.0,14.6
onion,594,Odisha,4,20.4,237,20.3,19.4,5117,19.4,20.9
onion,594,Odisha,13,28.4,228,28.3,28.0,4825,28.0,29.5
onion,594,Odisha,26,32.8,215,32.6,31.8,4500,31.8,33.1
onion,595,Odisha,1,15.2,172,14.9,14.0,5232,14.0,14.6
onion,595,Odisha,4,20.0,166,19.9,19.4,5117,19.4,20.9
onion,595,Odisha,13,24.1,148,25.2,28.0,4825,28.0,29.5
onion,595,Odisha,26,25.4,122,27.3,31.8,4500,31.8,33.1
onion,598,Punjab,1,25.5,83,21.7,15.8,4646,15.7,14.6
onion,598,Punjab,4,40.8,80,34.3,24.4,4453,24.3,20.9
onion,598,Punjab,13,47.4,71,39.1,27.8,3904,27.8,29.5
onion,598,Punjab,26,54.7,58,42.9,29.7,3170,29.8,33.1
onion,599,Punjab,1,10.4,73,12.6,15.8,4646,15.7,14.6
onion,599,Punjab,4,23.5,67,23.9,24.4,4453,24.3,20.9
onion,599,Punjab,13,26.5,63,27.1,27.8,3904,27.8,29.5
onion,599,Punjab,26,33.6,50,31.7,29.7,3170,29.8,33.1
onion,600,Punjab,1,15.5,83,15.6,15.8,4646,15.7,14.6
onion,600,Punjab,4,23.4,80,23.8,24.4,4453,24.3,20.9
onion,600,Punjab,13,24.1,71,25.7,27.8,3904,27.8,29.5
onion,600,Punjab,26,32.9,58,31.5,29.7,3170,29.8,33.1
onion,603,Punjab,1,16.4,83,16.1,15.8,4646,15.7,14.6
onion,603,Punjab,4,25.1,80,24.8,24.4,4453,24.3,20.9
onion,603,Punjab,13,25.4,71,26.4,27.8,3904,27.8,29.5
onion,603,Punjab,26,19.9,58,24.6,29.7,3170,29.8,33.1
onion,605,Punjab,1,16.0,83,15.9,15.8,4646,15.7,14.6
onion,605,Punjab,4,27.6,80,26.3,24.4,4453,24.3,20.9
onion,605,Punjab,13,26.9,71,27.3,27.8,3904,27.8,29.5
onion,605,Punjab,26,27.8,58,28.8,29.7,3170,29.8,33.1
onion,611,Punjab,1,13.9,82,14.6,15.8,4646,15.7,14.6
onion,611,Punjab,4,22.3,79,23.1,24.4,4453,24.3,20.9
onion,611,Punjab,13,23.7,70,25.5,27.8,3904,27.8,29.5
onion,611,Punjab,26,26.7,57,28.2,29.7,3170,29.8,33.1
onion,612,Punjab,1,24.7,8,16.9,15.8,4646,15.7,14.6
onion,612,Punjab,4,43.1,5,26.0,24.4,4453,24.3,20.9
onion,614,Punjab,1,15.8,83,15.8,15.8,4646,15.7,14.6
onion,614,Punjab,4,25.1,80,24.8,24.4,4453,24.3,20.9
onion,614,Punjab,13,26.0,71,26.8,27.8,3904,27.8,29.5
onion,614,Punjab,26,34.3,58,32.1,29.7,3170,29.8,33.1
onion,615,Punjab,1,14.0,82,14.7,15.8,4646,15.7,14.6
onion,615,Punjab,4,24.5,79,24.4,24.4,4453,24.3,20.9
onion,615,Punjab,13,23.7,70,25.5,27.8,3904,27.8,29.5
onion,615,Punjab,26,24.8,57,27.2,29.7,3170,29.8,33.1
onion,617,Punjab,1,16.4,81,16.2,15.8,4646,15.7,14.6
onion,617,Punjab,4,24.8,78,24.6,24.4,4453,24.3,20.9
onion,617,Punjab,13,24.9,69,26.2,27.8,3904,27.8,29.5
onion,617,Punjab,26,28.1,56,28.9,29.7,3170,29.8,33.1
onion,619,Punjab,1,13.1,83,14.1,15.8,4646,15.7,14.6
onion,619,Punjab,4,23.6,80,23.9,24.4,4453,24.3,20.9
onion,619,Punjab,13,25.2,71,26.3,27.8,3904,27.8,29.5
onion,619,Punjab,26,21.5,58,25.4,29.7,3170,29.8,33.1
onion,621,Punjab,1,16.2,83,16.0,15.8,4646,15.7,14.6
onion,621,Punjab,4,25.3,80,24.9,24.4,4453,24.3,20.9
onion,621,Punjab,13,24.1,71,25.7,27.8,3904,27.8,29.5
onion,621,Punjab,26,24.7,58,27.1,29.7,3170,29.8,33.1
onion,627,Rajasthan,1,13.8,83,14.3,15.1,2067,15.1,14.6
onion,627,Rajasthan,4,25.8,80,25.3,24.7,1974,24.5,20.9
onion,627,Rajasthan,13,70.2,71,64.1,57.3,1708,55.8,29.5
onion,627,Rajasthan,26,97.9,58,89.0,82.4,1357,79.0,33.1
onion,630,Rajasthan,1,10.7,74,12.5,15.1,2067,15.1,14.6
onion,630,Rajasthan,4,15.9,71,19.6,24.7,1974,24.5,20.9
onion,630,Rajasthan,13,40.9,62,47.7,57.3,1708,55.8,29.5
onion,630,Rajasthan,26,68.1,49,73.7,82.4,1357,79.0,33.1
onion,636,Rajasthan,1,18.4,38,16.5,15.1,2067,15.1,14.6
onion,636,Rajasthan,4,24.7,35,24.6,24.7,1974,24.5,20.9
onion,636,Rajasthan,13,62.8,26,58.1,57.3,1708,55.8,29.5
onion,636,Rajasthan,26,55.4,13,74.3,82.4,1357,79.0,33.1
onion,638,Rajasthan,1,19.1,83,17.6,15.1,2067,15.1,14.6
onion,638,Rajasthan,4,32.4,80,29.3,24.7,1974,24.5,20.9
onion,638,Rajasthan,13,95.2,71,78.5,57.3,1708,55.8,29.5
onion,638,Rajasthan,26,145.4,58,114.0,82.4,1357,79.0,33.1
onion,647,Uttar Pradesh,1,13.0,83,13.6,14.5,9691,14.5,14.6
onion,647,Uttar Pradesh,4,20.2,80,20.7,21.5,9199,21.5,20.9
onion,647,Uttar Pradesh,13,28.1,71,29.5,31.4,7845,31.4,29.5
onion,647,Uttar Pradesh,26,46.5,58,48.5,51.0,6320,50.7,33.1
onion,649,Uttar Pradesh,1,12.9,69,13.6,14.5,9691,14.5,14.6
onion,649,Uttar Pradesh,4,20.3,63,20.8,21.5,9199,21.5,20.9
onion,649,Uttar Pradesh,13,29.5,48,30.5,31.4,7845,31.4,29.5
onion,649,Uttar Pradesh,26,62.6,37,55.7,51.0,6320,50.7,33.1
onion,650,Uttar Pradesh,1,15.7,64,15.2,14.5,9691,14.5,14.6
onion,650,Uttar Pradesh,4,24.7,58,23.2,21.5,9199,21.5,20.9
onion,650,Uttar Pradesh,13,36.0,40,33.4,31.4,7845,31.4,29.5
onion,650,Uttar Pradesh,26,54.8,30,52.2,51.0,6320,50.7,33.1
onion,653,Uttar Pradesh,1,16.6,83,15.8,14.5,9691,14.5,14.6
onion,653,Uttar Pradesh,4,25.0,80,23.6,21.5,9199,21.5,20.9
onion,653,Uttar Pradesh,13,31.1,71,31.2,31.4,7845,31.4,29.5
onion,653,Uttar Pradesh,26,40.4,58,45.3,51.0,6320,50.7,33.1
onion,654,Uttar Pradesh,1,15.9,68,15.3,14.5,9691,14.5,14.6
onion,654,Uttar Pradesh,4,22.9,62,22.3,21.5,9199,21.5,20.9
