crop,market_id,market,horizon_weeks,n,mape,wape,diff_pts
tomato,4085.0,Perundurai(Uzhavar Sandhai ),4,104,32.53,33.12,-0.59
tomato,4085.0,Perundurai(Uzhavar Sandhai ),13,95,32.06,33.99,-1.94
tomato,4085.0,Perundurai(Uzhavar Sandhai ),26,82,36.41,35.68,0.73
tomato,4086.0,Thalavadi(Uzhavar Sandhai ),1,77,31.92,30.59,1.33
tomato,4086.0,Thalavadi(Uzhavar Sandhai ),4,71,37.2,33.33,3.88
tomato,4086.0,Thalavadi(Uzhavar Sandhai ),13,53,43.19,38.19,5.01
tomato,4086.0,Thalavadi(Uzhavar Sandhai ),26,29,29.36,24.61,4.76
tomato,4087.0,Kancheepuram(Uzhavar Sandhai ),1,107,26.54,26.69,-0.15
tomato,4087.0,Kancheepuram(Uzhavar Sandhai ),4,104,28.28,29.22,-0.93
tomato,4087.0,Kancheepuram(Uzhavar Sandhai ),13,95,31.07,31.53,-0.46
tomato,4087.0,Kancheepuram(Uzhavar Sandhai ),26,82,32.52,32.83,-0.31
tomato,4088.0,Padappai(Uzhavar Sandhai ),1,107,24.72,26.63,-1.92
tomato,4088.0,Padappai(Uzhavar Sandhai ),4,104,33.08,35.08,-2.0
tomato,4088.0,Padappai(Uzhavar Sandhai ),13,95,33.28,34.54,-1.26
tomato,4088.0,Padappai(Uzhavar Sandhai ),26,82,36.23,35.64,0.58
tomato,4089.0,Sunguvarchatram(Uzhavar Sandhai ),1,107,21.79,24.87,-3.07
tomato,4089.0,Sunguvarchatram(Uzhavar Sandhai ),4,104,31.0,34.79,-3.79
tomato,4089.0,Sunguvarchatram(Uzhavar Sandhai ),13,95,30.03,32.55,-2.51
tomato,4089.0,Sunguvarchatram(Uzhavar Sandhai ),26,82,35.6,37.06,-1.46
tomato,4090.0,Kundrathur(Uzhavar Sandhai ),1,107,21.98,23.82,-1.84
tomato,4090.0,Kundrathur(Uzhavar Sandhai ),4,104,30.08,32.51,-2.43
tomato,4090.0,Kundrathur(Uzhavar Sandhai ),13,95,27.99,30.28,-2.29
tomato,4090.0,Kundrathur(Uzhavar Sandhai ),26,82,36.64,37.56,-0.93
tomato,4091.0,Karur(Uzhavar Sandhai ),1,107,23.57,24.26,-0.69
tomato,4091.0,Karur(Uzhavar Sandhai ),4,104,31.96,32.95,-0.99
tomato,4091.0,Karur(Uzhavar Sandhai ),13,95,30.41,32.79,-2.38
tomato,4091.0,Karur(Uzhavar Sandhai ),26,82,35.55,36.05,-0.5
tomato,4092.0,Kulithalai(Uzhavar Sandhai ),1,107,22.79,23.51,-0.72
tomato,4092.0,Kulithalai(Uzhavar Sandhai ),4,104,29.35,30.95,-1.59
tomato,4092.0,Kulithalai(Uzhavar Sandhai ),13,95,28.47,31.51,-3.04
tomato,4092.0,Kulithalai(Uzhavar Sandhai ),26,82,32.81,33.89,-1.08
tomato,4093.0,Velayuthampalayam(Uzhavar Sandhai ),1,83,23.12,23.67,-0.55
tomato,4093.0,Velayuthampalayam(Uzhavar Sandhai ),4,77,33.59,34.16,-0.58
tomato,4093.0,Velayuthampalayam(Uzhavar Sandhai ),13,59,31.16,32.33,-1.17
tomato,4093.0,Velayuthampalayam(Uzhavar Sandhai ),26,40,27.16,25.21,1.94
tomato,4094.0,Pallapatti (Uzhavar Sandhai ),1,107,22.47,23.21,-0.75
tomato,4094.0,Pallapatti (Uzhavar Sandhai ),4,104,31.31,32.1,-0.78
tomato,4094.0,Pallapatti (Uzhavar Sandhai ),13,95,29.29,31.94,-2.65
tomato,4094.0,Pallapatti (Uzhavar Sandhai ),26,82,35.04,36.2,-1.16
tomato,4095.0,Vengamedu(Uzhavar Sandhai ),1,25,26.08,25.32,0.76
tomato,4095.0,Vengamedu(Uzhavar Sandhai ),4,22,42.58,41.05,1.54
tomato,4095.0,Vengamedu(Uzhavar Sandhai ),13,13,53.87,48.63,5.24
tomato,4096.0,Hosur(Uzhavar Sandhai ),1,107,29.64,29.69,-0.06
tomato,4096.0,Hosur(Uzhavar Sandhai ),4,104,33.94,33.24,0.7
tomato,4096.0,Hosur(Uzhavar Sandhai ),13,95,37.12,36.3,0.81
tomato,4096.0,Hosur(Uzhavar Sandhai ),26,82,40.84,38.45,2.39
tomato,4097.0,Krishnagiri(Uzhavar Sandhai ),1,107,29.91,30.26,-0.36
tomato,4097.0,Krishnagiri(Uzhavar Sandhai ),4,104,38.94,34.8,4.14
tomato,4097.0,Krishnagiri(Uzhavar Sandhai ),13,95,43.83,38.8,5.02
tomato,4097.0,Krishnagiri(Uzhavar Sandhai ),26,82,53.57,43.91,9.66
tomato,4098.0,Kaveripattinam(Uzhavar Sandhai ),1,93,20.48,21.14,-0.66
tomato,4098.0,Kaveripattinam(Uzhavar Sandhai ),4,87,31.74,33.9,-2.16
tomato,4098.0,Kaveripattinam(Uzhavar Sandhai ),13,71,29.98,32.32,-2.34
tomato,4098.0,Kaveripattinam(Uzhavar Sandhai ),26,58,32.05,32.92,-0.87
tomato,4099.0,Denkanikottai(Uzhavar Sandhai ),1,107,27.5,27.15,0.35
tomato,4099.0,Denkanikottai(Uzhavar Sandhai ),4,104,32.89,31.92,0.97
tomato,4099.0,Denkanikottai(Uzhavar Sandhai ),13,95,36.94,36.36,0.58
tomato,4099.0,Denkanikottai(Uzhavar Sandhai ),26,82,39.17,36.98,2.19
tomato,4100.0,Avallapalli(Uzhavar Sandhai ),1,107,28.78,28.31,0.48
tomato,4100.0,Avallapalli(Uzhavar Sandhai ),4,104,34.04,32.76,1.28
tomato,4100.0,Avallapalli(Uzhavar Sandhai ),13,95,36.85,36.15,0.7
tomato,4100.0,Avallapalli(Uzhavar Sandhai ),26,82,41.21,38.95,2.26
tomato,4102.0,Chokkikulam(Uzhavar Sandhai ),1,107,24.42,24.99,-0.57
tomato,4102.0,Chokkikulam(Uzhavar Sandhai ),4,104,30.69,32.83,-2.14
tomato,4102.0,Chokkikulam(Uzhavar Sandhai ),13,95,30.89,32.81,-1.92
tomato,4102.0,Chokkikulam(Uzhavar Sandhai ),26,82,35.7,36.37,-0.67
tomato,4103.0,Palanganatham(Uzhavar Sandhai ),1,107,23.43,24.54,-1.11
tomato,4103.0,Palanganatham(Uzhavar Sandhai ),4,104,29.14,31.69,-2.54
tomato,4103.0,Palanganatham(Uzhavar Sandhai ),13,95,28.22,30.85,-2.63
tomato,4103.0,Palanganatham(Uzhavar Sandhai ),26,82,31.0,31.92,-0.93
tomato,4104.0,Usilampatti(Uzhavar Sandhai ),1,38,25.13,26.55,-1.42
tomato,4104.0,Usilampatti(Uzhavar Sandhai ),4,35,38.7,40.68,-1.98
tomato,4104.0,Usilampatti(Uzhavar Sandhai ),13,26,34.46,37.5,-3.04
tomato,4104.0,Usilampatti(Uzhavar Sandhai ),26,13,58.8,56.46,2.34
tomato,4105.0,Thirumangalam(Uzhavar Sandhai ),1,107,24.48,25.18,-0.71
tomato,4105.0,Thirumangalam(Uzhavar Sandhai ),4,104,32.06,33.81,-1.75
tomato,4105.0,Thirumangalam(Uzhavar Sandhai ),13,95,29.29,32.23,-2.95
tomato,4105.0,Thirumangalam(Uzhavar Sandhai ),26,82,34.6,36.06,-1.46
tomato,4106.0,Melur(Uzhavar Sandhai ),1,107,23.26,24.42,-1.17
tomato,4106.0,Melur(Uzhavar Sandhai ),4,104,31.77,33.64,-1.87
tomato,4106.0,Melur(Uzhavar Sandhai ),13,95,29.64,32.51,-2.87
tomato,4106.0,Melur(Uzhavar Sandhai ),26,82,35.31,36.69,-1.38
tomato,4107.0,Anaiyur(Uzhavar Sandhai ),1,107,23.3,24.52,-1.22
tomato,4107.0,Anaiyur(Uzhavar Sandhai ),4,104,31.65,33.5,-1.85
tomato,4107.0,Anaiyur(Uzhavar Sandhai ),13,95,29.43,32.39,-2.96
tomato,4107.0,Anaiyur(Uzhavar Sandhai ),26,82,34.73,36.47,-1.74
tomato,4108.0,Mayiladuthurai(Uzhavar Sandhai ),1,107,20.72,21.75,-1.03
tomato,4108.0,Mayiladuthurai(Uzhavar Sandhai ),4,104,31.32,33.86,-2.54
tomato,4108.0,Mayiladuthurai(Uzhavar Sandhai ),13,95,29.7,32.62,-2.92
tomato,4108.0,Mayiladuthurai(Uzhavar Sandhai ),26,82,34.03,35.39,-1.35
tomato,4109.0,Nagapattinam(Uzhavar Sandhai ),1,107,22.45,22.45,0.0
tomato,4109.0,Nagapattinam(Uzhavar Sandhai ),4,104,25.0,27.89,-2.89
tomato,4109.0,Nagapattinam(Uzhavar Sandhai ),13,95,25.82,28.71,-2.89
tomato,4109.0,Nagapattinam(Uzhavar Sandhai ),26,82,28.05,30.78,-2.73
tomato,4110.0,Sirkali(Uzhavar Sandhai ),1,107,21.47,23.1,-1.62
tomato,4110.0,Sirkali(Uzhavar Sandhai ),4,104,29.04,31.85,-2.81
tomato,4110.0,Sirkali(Uzhavar Sandhai ),13,95,28.5,30.99,-2.48
tomato,4110.0,Sirkali(Uzhavar Sandhai ),26,82,31.92,34.37,-2.45
tomato,4113.0,Rasipuram(Uzhavar Sandhai ),1,107,25.69,26.35,-0.66
tomato,4113.0,Rasipuram(Uzhavar Sandhai ),4,104,35.28,35.75,-0.48
tomato,4113.0,Rasipuram(Uzhavar Sandhai ),13,95,36.55,38.37,-1.82
tomato,4113.0,Rasipuram(Uzhavar Sandhai ),26,82,36.63,37.07,-0.44
tomato,4114.0,Kumarapalayam(Uzhavar Sandhai ),1,107,23.71,24.6,-0.89
tomato,4114.0,Kumarapalayam(Uzhavar Sandhai ),4,104,33.05,34.04,-0.99
tomato,4114.0,Kumarapalayam(Uzhavar Sandhai ),13,95,32.58,35.2,-2.62
tomato,4114.0,Kumarapalayam(Uzhavar Sandhai ),26,82,36.17,36.6,-0.43
tomato,4115.0,Paramathivelur(Uzhavar Sandhai ),1,107,21.6,22.74,-1.14
tomato,4115.0,Paramathivelur(Uzhavar Sandhai ),4,104,30.06,32.37,-2.31
tomato,4115.0,Paramathivelur(Uzhavar Sandhai ),13,95,28.5,31.94,-3.43
tomato,4115.0,Paramathivelur(Uzhavar Sandhai ),26,82,31.14,32.92,-1.78
tomato,4116.0,Mohanur(Uzhavar Sandhai ),1,107,21.3,22.59,-1.29
tomato,4116.0,Mohanur(Uzhavar Sandhai ),4,104,28.02,30.59,-2.57
tomato,4116.0,Mohanur(Uzhavar Sandhai ),13,95,26.61,29.77,-3.16
tomato,4116.0,Mohanur(Uzhavar Sandhai ),26,82,33.13,35.05,-1.92
tomato,4117.0,Udhagamandalam(Uzhavar Sandhai ),1,107,23.0,23.78,-0.78
tomato,4117.0,Udhagamandalam(Uzhavar Sandhai ),4,104,27.81,30.06,-2.25
tomato,4117.0,Udhagamandalam(Uzhavar Sandhai ),13,95,29.18,31.66,-2.49
tomato,4117.0,Udhagamandalam(Uzhavar Sandhai ),26,82,29.67,32.12,-2.45
tomato,4118.0,Coonoor(Uzhavar Sandhai ),1,107,23.34,23.94,-0.6
tomato,4118.0,Coonoor(Uzhavar Sandhai ),4,104,30.25,32.04,-1.79
tomato,4118.0,Coonoor(Uzhavar Sandhai ),13,95,31.73,34.18,-2.45
tomato,4118.0,Coonoor(Uzhavar Sandhai ),26,82,29.7,32.46,-2.76
tomato,4120.0,Gudalur(Uzhavar Sandhai ),1,107,23.69,24.28,-0.59
tomato,4120.0,Gudalur(Uzhavar Sandhai ),4,104,26.97,29.2,-2.24
tomato,4120.0,Gudalur(Uzhavar Sandhai ),13,95,29.14,31.79,-2.64
tomato,4120.0,Gudalur(Uzhavar Sandhai ),26,82,27.6,30.97,-3.37
tomato,4121.0,Perambalur(Uzhavar Sandhai ),1,88,19.67,21.73,-2.05
tomato,4121.0,Perambalur(Uzhavar Sandhai ),4,82,31.75,36.56,-4.81
tomato,4121.0,Perambalur(Uzhavar Sandhai ),13,64,27.38,31.76,-4.38
tomato,4121.0,Perambalur(Uzhavar Sandhai ),26,48,26.14,29.18,-3.05
tomato,4123.0,Pudukottai(Uzhavar Sandhai ),1,107,21.49,22.87,-1.37
tomato,4123.0,Pudukottai(Uzhavar Sandhai ),4,104,30.04,32.85,-2.82
tomato,4123.0,Pudukottai(Uzhavar Sandhai ),13,95,29.17,31.48,-2.3
tomato,4123.0,Pudukottai(Uzhavar Sandhai ),26,82,30.59,32.28,-1.69
tomato,4124.0,Aranthangi(Uzhavar Sandhai ),1,107,18.94,20.98,-2.04
tomato,4124.0,Aranthangi(Uzhavar Sandhai ),4,104,30.56,33.71,-3.14
tomato,4124.0,Aranthangi(Uzhavar Sandhai ),13,95,28.13,31.05,-2.92
tomato,4124.0,Aranthangi(Uzhavar Sandhai ),26,82,32.88,34.6,-1.72
tomato,4125.0,Alangudi(Uzhavar Sandhai ),1,98,20.33,21.95,-1.62
tomato,4125.0,Alangudi(Uzhavar Sandhai ),4,92,31.34,34.17,-2.83
tomato,4125.0,Alangudi(Uzhavar Sandhai ),13,81,27.04,29.54,-2.5
tomato,4125.0,Alangudi(Uzhavar Sandhai ),26,68,33.34,35.36,-2.02
tomato,4126.0,Gandarvakottai(Uzhavar Sandhai ),1,107,22.39,23.99,-1.6
tomato,4126.0,Gandarvakottai(Uzhavar Sandhai ),4,104,29.61,31.97,-2.35
tomato,4126.0,Gandarvakottai(Uzhavar Sandhai ),13,95,29.66,32.28,-2.62
tomato,4126.0,Gandarvakottai(Uzhavar Sandhai ),26,82,32.07,34.33,-2.26
tomato,4127.0,Karambakkudi(Uzhavar Sandhai ),1,107,19.63,21.58,-1.95
tomato,4127.0,Karambakkudi(Uzhavar Sandhai ),4,104,30.34,33.64,-3.3
tomato,4127.0,Karambakkudi(Uzhavar Sandhai ),13,95,28.33,31.12,-2.78
tomato,4127.0,Karambakkudi(Uzhavar Sandhai ),26,82,33.71,35.64,-1.93
tomato,4128.0,Viralimalai(Uzhavar Sandhai ),1,107,20.93,22.14,-1.22
tomato,4128.0,Viralimalai(Uzhavar Sandhai ),4,104,29.39,31.7,-2.32
tomato,4128.0,Viralimalai(Uzhavar Sandhai ),13,95,29.68,31.8,-2.12
tomato,4128.0,Viralimalai(Uzhavar Sandhai ),26,82,30.75,32.71,-1.96
tomato,4129.0,Ramanathapuram(Uzhavar Sandhai ),1,107,20.36,21.82,-1.46
tomato,4129.0,Ramanathapuram(Uzhavar Sandhai ),4,104,30.91,34.1,-3.19
tomato,4129.0,Ramanathapuram(Uzhavar Sandhai ),13,95,30.57,34.03,-3.46
tomato,4129.0,Ramanathapuram(Uzhavar Sandhai ),26,82,31.56,35.29,-3.73
tomato,4130.0,Paramakudi(Uzhavar Sandhai ),1,96,20.84,22.56,-1.73
tomato,4130.0,Paramakudi(Uzhavar Sandhai ),4,90,30.39,34.39,-4.0
tomato,4130.0,Paramakudi(Uzhavar Sandhai ),13,77,27.8,30.79,-2.99
tomato,4130.0,Paramakudi(Uzhavar Sandhai ),26,64,30.98,34.78,-3.79
tomato,4131.0,Kamuthi(Uzhavar Sandhai ),1,51,20.46,23.21,-2.76
tomato,4131.0,Kamuthi(Uzhavar Sandhai ),4,46,27.16,31.55,-4.39
tomato,4131.0,Kamuthi(Uzhavar Sandhai ),13,37,33.08,37.2,-4.13
tomato,4131.0,Kamuthi(Uzhavar Sandhai ),26,28,34.02,38.37,-4.35
tomato,4132.0,Sooramangalam(Uzhavar Sandhai ),1,107,25.18,26.52,-1.34
tomato,4132.0,Sooramangalam(Uzhavar Sandhai ),4,104,34.56,35.39,-0.83
tomato,4132.0,Sooramangalam(Uzhavar Sandhai ),13,95,34.18,34.9,-0.72
tomato,4132.0,Sooramangalam(Uzhavar Sandhai ),26,82,40.67,38.03,2.64
tomato,4133.0,Ammapet(Uzhavar Sandhai ),1,107,27.09,28.34,-1.25
tomato,4133.0,Ammapet(Uzhavar Sandhai ),4,104,33.27,33.77,-0.5
tomato,4133.0,Ammapet(Uzhavar Sandhai ),13,95,36.03,36.85,-0.82
tomato,4133.0,Ammapet(Uzhavar Sandhai ),26,82,40.01,38.08,1.93
tomato,4134.0,Athur(Uzhavar Sandhai ),1,91,25.01,25.58,-0.57
tomato,4134.0,Athur(Uzhavar Sandhai ),4,85,35.94,34.88,1.06
tomato,4134.0,Athur(Uzhavar Sandhai ),13,67,39.97,38.64,1.34
tomato,4134.0,Athur(Uzhavar Sandhai ),26,54,44.71,43.38,1.34
tomato,4135.0,Thathakapatti(Uzhavar Sandhai ),1,107,24.91,25.46,-0.55
tomato,4135.0,Thathakapatti(Uzhavar Sandhai ),4,104,33.51,33.56,-0.05
tomato,4135.0,Thathakapatti(Uzhavar Sandhai ),13,95,33.07,33.39,-0.33
tomato,4135.0,Thathakapatti(Uzhavar Sandhai ),26,82,38.75,35.74,3.01
tomato,4136.0,Mettur(Uzhavar Sandhai ),1,97,27.97,27.36,0.61
tomato,4136.0,Mettur(Uzhavar Sandhai ),4,91,36.78,33.59,3.19
tomato,4136.0,Mettur(Uzhavar Sandhai ),13,79,35.02,33.03,1.99
tomato,4136.0,Mettur(Uzhavar Sandhai ),26,66,42.96,36.87,6.09
tomato,4137.0,Attayampatti(Uzhavar Sandhai ),1,107,24.64,25.23,-0.58
tomato,4137.0,Attayampatti(Uzhavar Sandhai ),4,104,34.24,34.49,-0.25
tomato,4137.0,Attayampatti(Uzhavar Sandhai ),13,95,33.53,35.11,-1.58
tomato,4137.0,Attayampatti(Uzhavar Sandhai ),26,82,38.77,37.42,1.36
tomato,4138.0,Hasthampatti(Uzhavar Sandhai ),1,107,25.07,25.96,-0.89
tomato,4138.0,Hasthampatti(Uzhavar Sandhai ),4,104,34.76,35.08,-0.32
tomato,4138.0,Hasthampatti(Uzhavar Sandhai ),13,95,33.62,34.59,-0.97
tomato,4138.0,Hasthampatti(Uzhavar Sandhai ),26,82,40.38,38.03,2.35
tomato,4139.0,Elampillai(Uzhavar Sandhai ),1,107,24.69,25.31,-0.62
tomato,4139.0,Elampillai(Uzhavar Sandhai ),4,104,33.36,33.65,-0.3
tomato,4139.0,Elampillai(Uzhavar Sandhai ),13,95,33.05,34.16,-1.12
tomato,4139.0,Elampillai(Uzhavar Sandhai ),26,82,38.03,36.03,2.0
tomato,4140.0,Thammampatti (Uzhavar Sandhai ),1,90,26.18,26.66,-0.48
tomato,4140.0,Thammampatti (Uzhavar Sandhai ),4,84,37.06,35.33,1.73
tomato,4140.0,Thammampatti (Uzhavar Sandhai ),13,66,39.24,38.1,1.14
tomato,4140.0,Thammampatti (Uzhavar Sandhai ),26,52,42.77,38.54,4.23
tomato,4141.0,Jalagandapuram(Uzhavar Sandhai ),1,86,26.1,26.36,-0.26
tomato,4141.0,Jalagandapuram(Uzhavar Sandhai ),4,80,35.5,34.13,1.37
tomato,4141.0,Jalagandapuram(Uzhavar Sandhai ),13,62,37.24,36.37,0.87
tomato,4141.0,Jalagandapuram(Uzhavar Sandhai ),26,46,31.55,27.88,3.67
tomato,4142.0,Edapadi (Uzhavar Sandhai ),1,94,24.07,25.13,-1.06
tomato,4142.0,Edapadi (Uzhavar Sandhai ),4,88,32.68,33.81,-1.13
tomato,4142.0,Edapadi (Uzhavar Sandhai ),13,73,33.82,35.06,-1.24
tomato,4142.0,Edapadi (Uzhavar Sandhai ),26,60,30.8,28.3,2.5
tomato,4143.0,Sivagangai (Uzhavar Sandhai ),1,107,23.28,24.79,-1.51
tomato,4143.0,Sivagangai (Uzhavar Sandhai ),4,104,30.04,32.78,-2.74
tomato,4143.0,Sivagangai (Uzhavar Sandhai ),13,95,28.38,31.44,-3.06
tomato,4143.0,Sivagangai (Uzhavar Sandhai ),26,82,34.24,36.73,-2.49
tomato,4144.0,Devakottai (Uzhavar Sandhai ),1,107,20.74,22.62,-1.88
tomato,4144.0,Devakottai (Uzhavar Sandhai ),4,104,28.43,31.56,-3.13
tomato,4144.0,Devakottai (Uzhavar Sandhai ),13,95,28.71,31.42,-2.7
tomato,4144.0,Devakottai (Uzhavar Sandhai ),26,82,32.01,34.87,-2.85
tomato,4145.0,Karaikudi(Uzhavar Sandhai ),1,107,21.13,22.87,-1.74
tomato,4145.0,Karaikudi(Uzhavar Sandhai ),4,104,28.43,31.69,-3.26
tomato,4145.0,Karaikudi(Uzhavar Sandhai ),13,95,28.5,31.49,-2.99
tomato,4145.0,Karaikudi(Uzhavar Sandhai ),26,82,30.91,33.86,-2.95
tomato,4146.0,Tirupatthur(Uzhavar Sandhai ),1,96,20.8,22.25,-1.45
tomato,4146.0,Tirupatthur(Uzhavar Sandhai ),4,90,27.93,31.42,-3.5
tomato,4146.0,Tirupatthur(Uzhavar Sandhai ),13,77,26.52,29.33,-2.81
tomato,4146.0,Tirupatthur(Uzhavar Sandhai ),26,64,31.87,34.18,-2.31
tomato,4147.0,Singampunari(Uzhavar Sandhai ),1,85,23.05,23.98,-0.93
tomato,4147.0,Singampunari(Uzhavar Sandhai ),4,79,29.27,32.36,-3.08
tomato,4147.0,Singampunari(Uzhavar Sandhai ),13,61,28.64,31.49,-2.84
tomato,4147.0,Singampunari(Uzhavar Sandhai ),26,42,25.11,28.69,-3.58
tomato,4148.0,Thanjavur(Uzhavar Sandhai ),1,107,22.98,24.49,-1.51
tomato,4148.0,Thanjavur(Uzhavar Sandhai ),4,104,28.45,31.54,-3.09
tomato,4148.0,Thanjavur(Uzhavar Sandhai ),13,95,28.6,31.38,-2.77
tomato,4148.0,Thanjavur(Uzhavar Sandhai ),26,82,32.08,34.43,-2.35
tomato,4149.0,Kumbakonam (Uzhavar Sandhai ),1,107,20.23,22.09,-1.86
tomato,4149.0,Kumbakonam (Uzhavar Sandhai ),4,104,28.69,31.77,-3.09
tomato,4149.0,Kumbakonam (Uzhavar Sandhai ),13,95,28.12,30.75,-2.63
tomato,4149.0,Kumbakonam (Uzhavar Sandhai ),26,82,31.83,34.27,-2.43
tomato,4150.0,Pattukottai(Uzhavar Sandhai ),1,107,19.69,21.93,-2.25
tomato,4150.0,Pattukottai(Uzhavar Sandhai ),4,104,26.93,30.65,-3.71
tomato,4150.0,Pattukottai(Uzhavar Sandhai ),13,95,29.16,31.95,-2.79
tomato,4150.0,Pattukottai(Uzhavar Sandhai ),26,82,29.48,33.06,-3.58
tomato,4151.0,Tirukattupalli(Uzhavar Sandhai ),1,26,24.57,24.85,-0.28
tomato,4151.0,Tirukattupalli(Uzhavar Sandhai ),4,23,37.37,37.98,-0.61
tomato,4151.0,Tirukattupalli(Uzhavar Sandhai ),13,14,45.21,43.96,1.25
tomato,4152.0,Papanasam(Uzhavar Sandhai ),1,107,19.82,21.69,-1.87
tomato,4152.0,Papanasam(Uzhavar Sandhai ),4,104,28.02,31.16,-3.14
tomato,4152.0,Papanasam(Uzhavar Sandhai ),13,95,27.42,30.31,-2.89
tomato,4152.0,Papanasam(Uzhavar Sandhai ),26,82,31.05,33.66,-2.61
tomato,4153.0,Theni(Uzhavar Sandhai ),1,83,26.35,24.9,1.44
tomato,4153.0,Theni(Uzhavar Sandhai ),4,77,34.15,33.58,0.57
tomato,4153.0,Theni(Uzhavar Sandhai ),13,59,36.74,37.74,-1.01
tomato,4153.0,Theni(Uzhavar Sandhai ),26,40,24.64,21.86,2.77
tomato,4154.0,Kambam(Uzhavar Sandhai ),1,84,26.08,25.41,0.67
tomato,4154.0,Kambam(Uzhavar Sandhai ),4,78,31.1,31.44,-0.34
tomato,4154.0,Kambam(Uzhavar Sandhai ),13,60,34.61,36.82,-2.21
tomato,4154.0,Kambam(Uzhavar Sandhai ),26,40,26.04,25.57,0.47
tomato,4155.0,Bodinayakanur(Uzhavar Sandhai ),1,107,22.81,23.09,-0.27
tomato,4155.0,Bodinayakanur(Uzhavar Sandhai ),4,104,29.73,30.95,-1.22
tomato,4155.0,Bodinayakanur(Uzhavar Sandhai ),13,95,29.93,33.42,-3.49
tomato,4155.0,Bodinayakanur(Uzhavar Sandhai ),26,82,28.94,31.74,-2.8
tomato,4156.0,Periyakulam(Uzhavar Sandhai ),1,90,24.95,23.69,1.26
tomato,4156.0,Periyakulam(Uzhavar Sandhai ),4,84,32.86,32.4,0.46
tomato,4156.0,Periyakulam(Uzhavar Sandhai ),13,66,34.56,36.57,-2.0
tomato,4156.0,Periyakulam(Uzhavar Sandhai ),26,52,30.4,31.34,-0.93
tomato,4157.0,Devaram(Uzhavar Sandhai ),1,107,25.26,25.29,-0.03
tomato,4157.0,Devaram(Uzhavar Sandhai ),4,104,28.82,29.81,-1.0
tomato,4157.0,Devaram(Uzhavar Sandhai ),13,95,30.09,33.38,-3.29
tomato,4157.0,Devaram(Uzhavar Sandhai ),26,82,30.55,33.57,-3.02
tomato,4158.0,Andipatti(Uzhavar Sandhai ),1,107,25.06,24.65,0.41
tomato,4158.0,Andipatti(Uzhavar Sandhai ),4,104,32.19,32.5,-0.31
tomato,4158.0,Andipatti(Uzhavar Sandhai ),13,95,32.65,35.29,-2.63
tomato,4158.0,Andipatti(Uzhavar Sandhai ),26,82,33.02,35.04,-2.02
tomato,4159.0,Chinnamanur(Uzhavar Sandhai ),1,84,26.25,24.63,1.61
tomato,4159.0,Chinnamanur(Uzhavar Sandhai ),4,78,33.44,32.5,0.94
tomato,4159.0,Chinnamanur(Uzhavar Sandhai ),13,60,35.87,37.15,-1.28
tomato,4159.0,Chinnamanur(Uzhavar Sandhai ),26,40,28.67,28.34,0.33
tomato,4160.0,Palayamkottai(Uzhavar Sandhai ),1,107,21.06,22.31,-1.25
tomato,4160.0,Palayamkottai(Uzhavar Sandhai ),4,104,28.56,31.9,-3.33
tomato,4160.0,Palayamkottai(Uzhavar Sandhai ),13,95,32.24,34.68,-2.45
tomato,4160.0,Palayamkottai(Uzhavar Sandhai ),26,82,28.61,32.58,-3.98
tomato,4161.0,Kandiyaperi(Uzhavar Sandhai ),1,82,21.65,22.3,-0.66
tomato,4161.0,Kandiyaperi(Uzhavar Sandhai ),4,76,30.2,33.34,-3.14
tomato,4161.0,Kandiyaperi(Uzhavar Sandhai ),13,58,29.37,31.58,-2.22
tomato,4161.0,Kandiyaperi(Uzhavar Sandhai ),26,38,21.87,23.98,-2.11
tomato,4162.0,Melapalayam(Uzhavar Sandhai ),1,81,21.53,22.56,-1.03
tomato,4162.0,Melapalayam(Uzhavar Sandhai ),4,75,29.9,33.79,-3.88
tomato,4162.0,Melapalayam(Uzhavar Sandhai ),13,57,31.45,34.32,-2.88
tomato,4162.0,Melapalayam(Uzhavar Sandhai ),26,34,22.84,23.43,-0.59
tomato,4163.0,Ambasamudram(Uzhavar Sandhai ),1,89,21.63,22.51,-0.88
tomato,4163.0,Ambasamudram(Uzhavar Sandhai ),4,83,29.63,31.5,-1.87
tomato,4163.0,Ambasamudram(Uzhavar Sandhai ),13,65,33.46,34.31,-0.85
tomato,4163.0,Ambasamudram(Uzhavar Sandhai ),26,50,17.17,17.48,-0.31
tomato,4164.0,NGO Colony(Uzhavar Sandhai ),1,107,19.64,20.29,-0.65
tomato,4164.0,NGO Colony(Uzhavar Sandhai ),4,104,25.55,27.82,-2.27
tomato,4164.0,NGO Colony(Uzhavar Sandhai ),13,95,27.98,29.45,-1.47
tomato,4164.0,NGO Colony(Uzhavar Sandhai ),26,82,30.24,31.82,-1.58
tomato,4165.0,Tiruthani(Uzhavar Sandhai ),1,26,23.15,23.8,-0.64
tomato,4165.0,Tiruthani(Uzhavar Sandhai ),4,23,35.27,37.56,-2.29
tomato,4165.0,Tiruthani(Uzhavar Sandhai ),13,14,37.87,40.62,-2.75
tomato,4166.0,Tiruvallur(Uzhavar Sandhai ),1,107,17.01,19.39,-2.38
tomato,4166.0,Tiruvallur(Uzhavar Sandhai ),4,104,27.82,31.36,-3.54
tomato,4166.0,Tiruvallur(Uzhavar Sandhai ),13,95,26.66,29.2,-2.54
tomato,4166.0,Tiruvallur(Uzhavar Sandhai ),26,82,30.0,33.12,-3.12
