state,state_code,district_raw,district_norm,date,trigger1,fetch_status
Rajasthan,C91S22,HANUMANGARH,HANUMANGARH,2025-08-01,No,ok
Rajasthan,C91S22,JAIPUR,JAIPUR,2025-08-01,No,ok
Rajasthan,C91S22,JAIPUR(GRAMIN),JAIPUR(GRAMIN),2025-08-01,No,ok
Rajasthan,C91S22,JAISALMER,JAISALMER,2025-08-01,No,ok
Rajasthan,C91S22,JALOR,JALOR,2025-08-01,No,ok
Rajasthan,C91S22,JHALAWAR,JHALAWAR,2025-08-01,No,ok
Rajasthan,C91S22,JHUNJHUNUN,JHUNJHUNUN,2025-08-01,No,ok
Rajasthan,C91S22,JODHPUR,JODHPUR,2025-08-01,No,ok
Rajasthan,C91S22,JODHPUR GRAMIN,JODHPUR GRAMIN,2025-08-01,No,ok
Rajasthan,C91S22,KARAULI,KARAULI,2025-08-01,No,ok
Rajasthan,C91S22,KEKRI,KEKRI,2025-08-01,No,ok
Rajasthan,C91S22,KHAIRTHAL-TIJARA,KHAIRTHAL-TIJARA,2025-08-01,No,ok
Rajasthan,C91S22,KOTA,KOTA,2025-08-01,No,ok
Rajasthan,C91S22,KOTPUTLI-BEHROR,KOTPUTLI-BEHROR,2025-08-01,No,ok
Rajasthan,C91S22,NAGAUR,NAGAUR,2025-08-01,No,ok
Rajasthan,C91S22,NEEM-KA-THANA,NEEM-KA-THANA,2025-08-01,No,ok
Rajasthan,C91S22,PALI,PALI,2025-08-01,No,ok
Rajasthan,C91S22,PHALODI,PHALODI,2025-08-01,No,ok
Rajasthan,C91S22,PRATAPGARH,PRATAPGARH,2025-08-01,No,ok
Rajasthan,C91S22,RAJSAMAND,RAJSAMAND,2025-08-01,No,ok
Rajasthan,C91S22,SALUMBAR,SALUMBAR,2025-08-01,No,ok
Rajasthan,C91S22,SANCHORE,SANCHORE,2025-08-01,No,ok
Rajasthan,C91S22,SAWAI MADHOPUR,SAWAI MADHOPUR,2025-08-01,No,ok
Rajasthan,C91S22,SHAHPURA,SHAHPURA,2025-08-01,No,ok
Rajasthan,C91S22,SIKAR,SIKAR,2025-08-01,No,ok
Rajasthan,C91S22,SIROHI,SIROHI,2025-08-01,No,ok
Rajasthan,C91S22,TONK,TONK,2025-08-01,No,ok
Rajasthan,C91S22,UDAIPUR,UDAIPUR,2025-08-01,No,ok
Rajasthan,C91S22,Disputed,DISPUTED,2025-08-01,No,ok
Rajasthan,C91S22,AJMER,AJMER,2025-08-16,Yes,ok
Rajasthan,C91S22,ALWAR,ALWAR,2025-08-16,No,ok
Rajasthan,C91S22,ANOOPGARH,ANOOPGARH,2025-08-16,Yes,ok
Rajasthan,C91S22,BALOTRA,BALOTRA,2025-08-16,Yes,ok
Rajasthan,C91S22,BANSWARA,BANSWARA,2025-08-16,Yes,ok
Rajasthan,C91S22,BARAN,BARAN,2025-08-16,Yes,ok
Rajasthan,C91S22,BARMER,BARMER,2025-08-16,Yes,ok
Rajasthan,C91S22,BEAWAR,BEAWAR,2025-08-16,Yes,ok
Rajasthan,C91S22,BHARATPUR,BHARATPUR,2025-08-16,No,ok
Rajasthan,C91S22,BHILWARA,BHILWARA,2025-08-16,Yes,ok
Rajasthan,C91S22,BIKANER,BIKANER,2025-08-16,Yes,ok
Rajasthan,C91S22,BUNDI,BUNDI,2025-08-16,Yes,ok
Rajasthan,C91S22,CHITTAURGARH,CHITTAURGARH,2025-08-16,Yes,ok
Rajasthan,C91S22,CHURU,CHURU,2025-08-16,Yes,ok
Rajasthan,C91S22,DAUSA,DAUSA,2025-08-16,Yes,ok
Rajasthan,C91S22,DEEG,DEEG,2025-08-16,No,ok
Rajasthan,C91S22,DHAULPUR,DHAULPUR,2025-08-16,No,ok
Rajasthan,C91S22,DIDWANA-KUCHAMAN,DIDWANA-KUCHAMAN,2025-08-16,Yes,ok
Rajasthan,C91S22,DUDU,DUDU,2025-08-16,Yes,ok
Rajasthan,C91S22,DUNGARPUR,DUNGARPUR,2025-08-16,Yes,ok
Rajasthan,C91S22,GANGANAGAR,GANGANAGAR,2025-08-16,Yes,ok
Rajasthan,C91S22,GANGAPURCITY,GANGAPURCITY,2025-08-16,Yes,ok
Rajasthan,C91S22,HANUMANGARH,HANUMANGARH,2025-08-16,Yes,ok
Rajasthan,C91S22,JAIPUR,JAIPUR,2025-08-16,Yes,ok
Rajasthan,C91S22,JAIPUR(GRAMIN),JAIPUR(GRAMIN),2025-08-16,Yes,ok
Rajasthan,C91S22,JAISALMER,JAISALMER,2025-08-16,Yes,ok
Rajasthan,C91S22,JALOR,JALOR,2025-08-16,Yes,ok
Rajasthan,C91S22,JHALAWAR,JHALAWAR,2025-08-16,Yes,ok
Rajasthan,C91S22,JHUNJHUNUN,JHUNJHUNUN,2025-08-16,No,ok
Rajasthan,C91S22,JODHPUR,JODHPUR,2025-08-16,Yes,ok
Rajasthan,C91S22,JODHPUR GRAMIN,JODHPUR GRAMIN,2025-08-16,Yes,ok
Rajasthan,C91S22,KARAULI,KARAULI,2025-08-16,Yes,ok
Rajasthan,C91S22,KEKRI,KEKRI,2025-08-16,Yes,ok
Rajasthan,C91S22,KHAIRTHAL-TIJARA,KHAIRTHAL-TIJARA,2025-08-16,No,ok
Rajasthan,C91S22,KOTA,KOTA,2025-08-16,Yes,ok
Rajasthan,C91S22,KOTPUTLI-BEHROR,KOTPUTLI-BEHROR,2025-08-16,Yes,ok
Rajasthan,C91S22,NAGAUR,NAGAUR,2025-08-16,Yes,ok
Rajasthan,C91S22,NEEM-KA-THANA,NEEM-KA-THANA,2025-08-16,Yes,ok
Rajasthan,C91S22,PALI,PALI,2025-08-16,Yes,ok
Rajasthan,C91S22,PHALODI,PHALODI,2025-08-16,Yes,ok
Rajasthan,C91S22,PRATAPGARH,PRATAPGARH,2025-08-16,Yes,ok
Rajasthan,C91S22,RAJSAMAND,RAJSAMAND,2025-08-16,Yes,ok
Rajasthan,C91S22,SALUMBAR,SALUMBAR,2025-08-16,Yes,ok
Rajasthan,C91S22,SANCHORE,SANCHORE,2025-08-16,Yes,ok
Rajasthan,C91S22,SAWAI MADHOPUR,SAWAI MADHOPUR,2025-08-16,Yes,ok
Rajasthan,C91S22,SHAHPURA,SHAHPURA,2025-08-16,Yes,ok
Rajasthan,C91S22,SIKAR,SIKAR,2025-08-16,No,ok
Rajasthan,C91S22,SIROHI,SIROHI,2025-08-16,Yes,ok
Rajasthan,C91S22,TONK,TONK,2025-08-16,Yes,ok
Rajasthan,C91S22,UDAIPUR,UDAIPUR,2025-08-16,Yes,ok
Rajasthan,C91S22,Disputed,DISPUTED,2025-08-16,No,ok
Rajasthan,C91S22,AJMER,AJMER,2025-09-01,Yes,ok
Rajasthan,C91S22,ALWAR,ALWAR,2025-09-01,No,ok
Rajasthan,C91S22,ANOOPGARH,ANOOPGARH,2025-09-01,Yes,ok
Rajasthan,C91S22,BALOTRA,BALOTRA,2025-09-01,Yes,ok
Rajasthan,C91S22,BANSWARA,BANSWARA,2025-09-01,Yes,ok
Rajasthan,C91S22,BARAN,BARAN,2025-09-01,Yes,ok
Rajasthan,C91S22,BARMER,BARMER,2025-09-01,Yes,ok
Rajasthan,C91S22,BEAWAR,BEAWAR,2025-09-01,Yes,ok
Rajasthan,C91S22,BHARATPUR,BHARATPUR,2025-09-01,No,ok
Rajasthan,C91S22,BHILWARA,BHILWARA,2025-09-01,Yes,ok
Rajasthan,C91S22,BIKANER,BIKANER,2025-09-01,Yes,ok
Rajasthan,C91S22,BUNDI,BUNDI,2025-09-01,Yes,ok
Rajasthan,C91S22,CHITTAURGARH,CHITTAURGARH,2025-09-01,Yes,ok
Rajasthan,C91S22,CHURU,CHURU,2025-09-01,Yes,ok
Rajasthan,C91S22,DAUSA,DAUSA,2025-09-01,Yes,ok
Rajasthan,C91S22,DEEG,DEEG,2025-09-01,No,ok
Rajasthan,C91S22,DHAULPUR,DHAULPUR,2025-09-01,No,ok
Rajasthan,C91S22,DIDWANA-KUCHAMAN,DIDWANA-KUCHAMAN,2025-09-01,Yes,ok
Rajasthan,C91S22,DUDU,DUDU,2025-09-01,Yes,ok
Rajasthan,C91S22,DUNGARPUR,DUNGARPUR,2025-09-01,Yes,ok
Rajasthan,C91S22,GANGANAGAR,GANGANAGAR,2025-09-01,Yes,ok
Rajasthan,C91S22,GANGAPURCITY,GANGAPURCITY,2025-09-01,Yes,ok
Rajasthan,C91S22,HANUMANGARH,HANUMANGARH,2025-09-01,Yes,ok
Rajasthan,C91S22,JAIPUR,JAIPUR,2025-09-01,Yes,ok
Rajasthan,C91S22,JAIPUR(GRAMIN),JAIPUR(GRAMIN),2025-09-01,Yes,ok
Rajasthan,C91S22,JAISALMER,JAISALMER,2025-09-01,Yes,ok
Rajasthan,C91S22,JALOR,JALOR,2025-09-01,Yes,ok
Rajasthan,C91S22,JHALAWAR,JHALAWAR,2025-09-01,Yes,ok
Rajasthan,C91S22,JHUNJHUNUN,JHUNJHUNUN,2025-09-01,No,ok
Rajasthan,C91S22,JODHPUR,JODHPUR,2025-09-01,Yes,ok
Rajasthan,C91S22,JODHPUR GRAMIN,JODHPUR GRAMIN,2025-09-01,Yes,ok
Rajasthan,C91S22,KARAULI,KARAULI,2025-09-01,Yes,ok
Rajasthan,C91S22,KEKRI,KEKRI,2025-09-01,Yes,ok
Rajasthan,C91S22,KHAIRTHAL-TIJARA,KHAIRTHAL-TIJARA,2025-09-01,No,ok
Rajasthan,C91S22,KOTA,KOTA,2025-09-01,Yes,ok
Rajasthan,C91S22,KOTPUTLI-BEHROR,KOTPUTLI-BEHROR,2025-09-01,Yes,ok
Rajasthan,C91S22,NAGAUR,NAGAUR,2025-09-01,Yes,ok
Rajasthan,C91S22,NEEM-KA-THANA,NEEM-KA-THANA,2025-09-01,Yes,ok
Rajasthan,C91S22,PALI,PALI,2025-09-01,Yes,ok
Rajasthan,C91S22,PHALODI,PHALODI,2025-09-01,Yes,ok
Rajasthan,C91S22,PRATAPGARH,PRATAPGARH,2025-09-01,Yes,ok
Rajasthan,C91S22,RAJSAMAND,RAJSAMAND,2025-09-01,Yes,ok
Rajasthan,C91S22,SALUMBAR,SALUMBAR,2025-09-01,Yes,ok
Rajasthan,C91S22,SANCHORE,SANCHORE,2025-09-01,Yes,ok
Rajasthan,C91S22,SAWAI MADHOPUR,SAWAI MADHOPUR,2025-09-01,Yes,ok
Rajasthan,C91S22,SHAHPURA,SHAHPURA,2025-09-01,Yes,ok
Rajasthan,C91S22,SIKAR,SIKAR,2025-09-01,No,ok
Rajasthan,C91S22,SIROHI,SIROHI,2025-09-01,Yes,ok
Rajasthan,C91S22,TONK,TONK,2025-09-01,Yes,ok
Rajasthan,C91S22,UDAIPUR,UDAIPUR,2025-09-01,Yes,ok
Rajasthan,C91S22,Disputed,DISPUTED,2025-09-01,No,ok
Rajasthan,C91S22,AJMER,AJMER,2025-09-16,Yes,ok
Rajasthan,C91S22,ALWAR,ALWAR,2025-09-16,No,ok
Rajasthan,C91S22,ANOOPGARH,ANOOPGARH,2025-09-16,Yes,ok
Rajasthan,C91S22,BALOTRA,BALOTRA,2025-09-16,Yes,ok
Rajasthan,C91S22,BANSWARA,BANSWARA,2025-09-16,Yes,ok
Rajasthan,C91S22,BARAN,BARAN,2025-09-16,Yes,ok
Rajasthan,C91S22,BARMER,BARMER,2025-09-16,Yes,ok
Rajasthan,C91S22,BEAWAR,BEAWAR,2025-09-16,Yes,ok
Rajasthan,C91S22,BHARATPUR,BHARATPUR,2025-09-16,No,ok
Rajasthan,C91S22,BHILWARA,BHILWARA,2025-09-16,Yes,ok
Rajasthan,C91S22,BIKANER,BIKANER,2025-09-16,Yes,ok
Rajasthan,C91S22,BUNDI,BUNDI,2025-09-16,Yes,ok
Rajasthan,C91S22,CHITTAURGARH,CHITTAURGARH,2025-09-16,Yes,ok
Rajasthan,C91S22,CHURU,CHURU,2025-09-16,Yes,ok
Rajasthan,C91S22,DAUSA,DAUSA,2025-09-16,Yes,ok
Rajasthan,C91S22,DEEG,DEEG,2025-09-16,No,ok
Rajasthan,C91S22,DHAULPUR,DHAULPUR,2025-09-16,No,ok
Rajasthan,C91S22,DIDWANA-KUCHAMAN,DIDWANA-KUCHAMAN,2025-09-16,Yes,ok
Rajasthan,C91S22,DUDU,DUDU,2025-09-16,Yes,ok
Rajasthan,C91S22,DUNGARPUR,DUNGARPUR,2025-09-16,Yes,ok
Rajasthan,C91S22,GANGANAGAR,GANGANAGAR,2025-09-16,Yes,ok
Rajasthan,C91S22,GANGAPURCITY,GANGAPURCITY,2025-09-16,Yes,ok
Rajasthan,C91S22,HANUMANGARH,HANUMANGARH,2025-09-16,Yes,ok
Rajasthan,C91S22,JAIPUR,JAIPUR,2025-09-16,Yes,ok
Rajasthan,C91S22,JAIPUR(GRAMIN),JAIPUR(GRAMIN),2025-09-16,Yes,ok
Rajasthan,C91S22,JAISALMER,JAISALMER,2025-09-16,Yes,ok
Rajasthan,C91S22,JALOR,JALOR,2025-09-16,Yes,ok
Rajasthan,C91S22,JHALAWAR,JHALAWAR,2025-09-16,Yes,ok
Rajasthan,C91S22,JHUNJHUNUN,JHUNJHUNUN,2025-09-16,No,ok
Rajasthan,C91S22,JODHPUR,JODHPUR,2025-09-16,Yes,ok
Rajasthan,C91S22,JODHPUR GRAMIN,JODHPUR GRAMIN,2025-09-16,Yes,ok
Rajasthan,C91S22,KARAULI,KARAULI,2025-09-16,Yes,ok
Rajasthan,C91S22,KEKRI,KEKRI,2025-09-16,Yes,ok
Rajasthan,C91S22,KHAIRTHAL-TIJARA,KHAIRTHAL-TIJARA,2025-09-16,No,ok
Rajasthan,C91S22,KOTA,KOTA,2025-09-16,Yes,ok
Rajasthan,C91S22,KOTPUTLI-BEHROR,KOTPUTLI-BEHROR,2025-09-16,Yes,ok
Rajasthan,C91S22,NAGAUR,NAGAUR,2025-09-16,Yes,ok
Rajasthan,C91S22,NEEM-KA-THANA,NEEM-KA-THANA,2025-09-16,Yes,ok
Rajasthan,C91S22,PALI,PALI,2025-09-16,Yes,ok
Rajasthan,C91S22,PHALODI,PHALODI,2025-09-16,Yes,ok
Rajasthan,C91S22,PRATAPGARH,PRATAPGARH,2025-09-16,Yes,ok
Rajasthan,C91S22,RAJSAMAND,RAJSAMAND,2025-09-16,Yes,ok
Rajasthan,C91S22,SALUMBAR,SALUMBAR,2025-09-16,Yes,ok
Rajasthan,C91S22,SANCHORE,SANCHORE,2025-09-16,Yes,ok
Rajasthan,C91S22,SAWAI MADHOPUR,SAWAI MADHOPUR,2025-09-16,Yes,ok
Rajasthan,C91S22,SHAHPURA,SHAHPURA,2025-09-16,Yes,ok
Rajasthan,C91S22,SIKAR,SIKAR,2025-09-16,No,ok
Rajasthan,C91S22,SIROHI,SIROHI,2025-09-16,Yes,ok
Rajasthan,C91S22,TONK,TONK,2025-09-16,Yes,ok
Rajasthan,C91S22,UDAIPUR,UDAIPUR,2025-09-16,Yes,ok
Rajasthan,C91S22,Disputed,DISPUTED,2025-09-16,No,ok
Rajasthan,C91S22,AJMER,AJMER,2025-10-01,Yes,ok
Rajasthan,C91S22,ALWAR,ALWAR,2025-10-01,Yes,ok
Rajasthan,C91S22,ANOOPGARH,ANOOPGARH,2025-10-01,Yes,ok
Rajasthan,C91S22,BALOTRA,BALOTRA,2025-10-01,Yes,ok
Rajasthan,C91S22,BANSWARA,BANSWARA,2025-10-01,Yes,ok
Rajasthan,C91S22,BARAN,BARAN,2025-10-01,Yes,ok
Rajasthan,C91S22,BARMER,BARMER,2025-10-01,Yes,ok
Rajasthan,C91S22,BEAWAR,BEAWAR,2025-10-01,Yes,ok
Rajasthan,C91S22,BHARATPUR,BHARATPUR,2025-10-01,Yes,ok
Rajasthan,C91S22,BHILWARA,BHILWARA,2025-10-01,Yes,ok
Rajasthan,C91S22,BIKANER,BIKANER,2025-10-01,Yes,ok
Rajasthan,C91S22,BUNDI,BUNDI,2025-10-01,Yes,ok
Rajasthan,C91S22,CHITTAURGARH,CHITTAURGARH,2025-10-01,Yes,ok
Rajasthan,C91S22,CHURU,CHURU,2025-10-01,Yes,ok
Rajasthan,C91S22,DAUSA,DAUSA,2025-10-01,Yes,ok
Rajasthan,C91S22,DEEG,DEEG,2025-10-01,Yes,ok
Rajasthan,C91S22,DHAULPUR,DHAULPUR,2025-10-01,Yes,ok
Rajasthan,C91S22,DIDWANA-KUCHAMAN,DIDWANA-KUCHAMAN,2025-10-01,Yes,ok
Rajasthan,C91S22,DUDU,DUDU,2025-10-01,Yes,ok
Rajasthan,C91S22,DUNGARPUR,DUNGARPUR,2025-10-01,Yes,ok
Rajasthan,C91S22,GANGANAGAR,GANGANAGAR,2025-10-01,Yes,ok
Rajasthan,C91S22,GANGAPURCITY,GANGAPURCITY,2025-10-01,Yes,ok
Rajasthan,C91S22,HANUMANGARH,HANUMANGARH,2025-10-01,Yes,ok
Rajasthan,C91S22,JAIPUR,JAIPUR,2025-10-01,Yes,ok
Rajasthan,C91S22,JAIPUR(GRAMIN),JAIPUR(GRAMIN),2025-10-01,Yes,ok
Rajasthan,C91S22,JAISALMER,JAISALMER,2025-10-01,Yes,ok
Rajasthan,C91S22,JALOR,JALOR,2025-10-01,Yes,ok
Rajasthan,C91S22,JHALAWAR,JHALAWAR,2025-10-01,Yes,ok
Rajasthan,C91S22,JHUNJHUNUN,JHUNJHUNUN,2025-10-01,Yes,ok
Rajasthan,C91S22,JODHPUR,JODHPUR,2025-10-01,Yes,ok
Rajasthan,C91S22,JODHPUR GRAMIN,JODHPUR GRAMIN,2025-10-01,Yes,ok
Rajasthan,C91S22,KARAULI,KARAULI,2025-10-01,Yes,ok
Rajasthan,C91S22,KEKRI,KEKRI,2025-10-01,Yes,ok
Rajasthan,C91S22,KHAIRTHAL-TIJARA,KHAIRTHAL-TIJARA,2025-10-01,Yes,ok
Rajasthan,C91S22,KOTA,KOTA,2025-10-01,Yes,ok
Rajasthan,C91S22,KOTPUTLI-BEHROR,KOTPUTLI-BEHROR,2025-10-01,Yes,ok
Rajasthan,C91S22,NAGAUR,NAGAUR,2025-10-01,Yes,ok
Rajasthan,C91S22,NEEM-KA-THANA,NEEM-KA-THANA,2025-10-01,Yes,ok
Rajasthan,C91S22,PALI,PALI,2025-10-01,Yes,ok
Rajasthan,C91S22,PHALODI,PHALODI,2025-10-01,Yes,ok
Rajasthan,C91S22,PRATAPGARH,PRATAPGARH,2025-10-01,Yes,ok
Rajasthan,C91S22,RAJSAMAND,RAJSAMAND,2025-10-01,Yes,ok
Rajasthan,C91S22,SALUMBAR,SALUMBAR,2025-10-01,Yes,ok
Rajasthan,C91S22,SANCHORE,SANCHORE,2025-10-01,Yes,ok
Rajasthan,C91S22,SAWAI MADHOPUR,SAWAI MADHOPUR,2025-10-01,Yes,ok
Rajasthan,C91S22,SHAHPURA,SHAHPURA,2025-10-01,Yes,ok
Rajasthan,C91S22,SIKAR,SIKAR,2025-10-01,Yes,ok
Rajasthan,C91S22,SIROHI,SIROHI,2025-10-01,Yes,ok
Rajasthan,C91S22,TONK,TONK,2025-10-01,Yes,ok
Rajasthan,C91S22,UDAIPUR,UDAIPUR,2025-10-01,Yes,ok
Rajasthan,C91S22,Disputed,DISPUTED,2025-10-01,Yes,ok
Rajasthan,C91S22,AJMER,AJMER,2025-10-16,Yes,ok
Rajasthan,C91S22,ALWAR,ALWAR,2025-10-16,Yes,ok
Rajasthan,C91S22,ANOOPGARH,ANOOPGARH,2025-10-16,Yes,ok
Rajasthan,C91S22,BALOTRA,BALOTRA,2025-10-16,Yes,ok
Rajasthan,C91S22,BANSWARA,BANSWARA,2025-10-16,Yes,ok
Rajasthan,C91S22,BARAN,BARAN,2025-10-16,Yes,ok
Rajasthan,C91S22,BARMER,BARMER,2025-10-16,Yes,ok
Rajasthan,C91S22,BEAWAR,BEAWAR,2025-10-16,Yes,ok
Rajasthan,C91S22,BHARATPUR,BHARATPUR,2025-10-16,Yes,ok
Rajasthan,C91S22,BHILWARA,BHILWARA,2025-10-16,Yes,ok
Rajasthan,C91S22,BIKANER,BIKANER,2025-10-16,Yes,ok
Rajasthan,C91S22,BUNDI,BUNDI,2025-10-16,Yes,ok
Rajasthan,C91S22,CHITTAURGARH,CHITTAURGARH,2025-10-16,Yes,ok
Rajasthan,C91S22,CHURU,CHURU,2025-10-16,Yes,ok
Rajasthan,C91S22,DAUSA,DAUSA,2025-10-16,Yes,ok
Rajasthan,C91S22,DEEG,DEEG,2025-10-16,Yes,ok
Rajasthan,C91S22,DHAULPUR,DHAULPUR,2025-10-16,Yes,ok
Rajasthan,C91S22,DIDWANA-KUCHAMAN,DIDWANA-KUCHAMAN,2025-10-16,Yes,ok
Rajasthan,C91S22,DUDU,DUDU,2025-10-16,Yes,ok
Rajasthan,C91S22,DUNGARPUR,DUNGARPUR,2025-10-16,Yes,ok
Rajasthan,C91S22,GANGANAGAR,GANGANAGAR,2025-10-16,Yes,ok
Rajasthan,C91S22,GANGAPURCITY,GANGAPURCITY,2025-10-16,Yes,ok
Rajasthan,C91S22,HANUMANGARH,HANUMANGARH,2025-10-16,Yes,ok
Rajasthan,C91S22,JAIPUR,JAIPUR,2025-10-16,Yes,ok
Rajasthan,C91S22,JAIPUR(GRAMIN),JAIPUR(GRAMIN),2025-10-16,Yes,ok
Rajasthan,C91S22,JAISALMER,JAISALMER,2025-10-16,Yes,ok
Rajasthan,C91S22,JALOR,JALOR,2025-10-16,Yes,ok
Rajasthan,C91S22,JHALAWAR,JHALAWAR,2025-10-16,Yes,ok
Rajasthan,C91S22,JHUNJHUNUN,JHUNJHUNUN,2025-10-16,Yes,ok
Rajasthan,C91S22,JODHPUR,JODHPUR,2025-10-16,Yes,ok
Rajasthan,C91S22,JODHPUR GRAMIN,JODHPUR GRAMIN,2025-10-16,Yes,ok
Rajasthan,C91S22,KARAULI,KARAULI,2025-10-16,Yes,ok
Rajasthan,C91S22,KEKRI,KEKRI,2025-10-16,Yes,ok
Rajasthan,C91S22,KHAIRTHAL-TIJARA,KHAIRTHAL-TIJARA,2025-10-16,Yes,ok
Rajasthan,C91S22,KOTA,KOTA,2025-10-16,Yes,ok
Rajasthan,C91S22,KOTPUTLI-BEHROR,KOTPUTLI-BEHROR,2025-10-16,Yes,ok
Rajasthan,C91S22,NAGAUR,NAGAUR,2025-10-16,Yes,ok
Rajasthan,C91S22,NEEM-KA-THANA,NEEM-KA-THANA,2025-10-16,Yes,ok
Rajasthan,C91S22,PALI,PALI,2025-10-16,Yes,ok
Rajasthan,C91S22,PHALODI,PHALODI,2025-10-16,Yes,ok
Rajasthan,C91S22,PRATAPGARH,PRATAPGARH,2025-10-16,Yes,ok
Rajasthan,C91S22,RAJSAMAND,RAJSAMAND,2025-10-16,Yes,ok
Rajasthan,C91S22,SALUMBAR,SALUMBAR,2025-10-16,Yes,ok
Rajasthan,C91S22,SANCHORE,SANCHORE,2025-10-16,Yes,ok
Rajasthan,C91S22,SAWAI MADHOPUR,SAWAI MADHOPUR,2025-10-16,Yes,ok
Rajasthan,C91S22,SHAHPURA,SHAHPURA,2025-10-16,Yes,ok
Rajasthan,C91S22,SIKAR,SIKAR,2025-10-16,Yes,ok
Rajasthan,C91S22,SIROHI,SIROHI,2025-10-16,Yes,ok
Rajasthan,C91S22,TONK,TONK,2025-10-16,Yes,ok
Rajasthan,C91S22,UDAIPUR,UDAIPUR,2025-10-16,Yes,ok
Rajasthan,C91S22,Disputed,DISPUTED,2025-10-16,Yes,ok
Rajasthan,C91S22,AJMER,AJMER,2026-06-16,No,ok
Rajasthan,C91S22,ALWAR,ALWAR,2026-06-16,No,ok
Rajasthan,C91S22,ANOOPGARH,ANOOPGARH,2026-06-16,No,ok
Rajasthan,C91S22,BALOTRA,BALOTRA,2026-06-16,Yes,ok
Rajasthan,C91S22,BANSWARA,BANSWARA,2026-06-16,Yes,ok
Rajasthan,C91S22,BARAN,BARAN,2026-06-16,No,ok
Rajasthan,C91S22,BARMER,BARMER,2026-06-16,Yes,ok
Rajasthan,C91S22,BEAWAR,BEAWAR,2026-06-16,Yes,ok
Rajasthan,C91S22,BHARATPUR,BHARATPUR,2026-06-16,No,ok
Rajasthan,C91S22,BHILWARA,BHILWARA,2026-06-16,Yes,ok
Rajasthan,C91S22,BIKANER,BIKANER,2026-06-16,No,ok
Rajasthan,C91S22,BUNDI,BUNDI,2026-06-16,No,ok
Rajasthan,C91S22,CHITTAURGARH,CHITTAURGARH,2026-06-16,Yes,ok
Rajasthan,C91S22,CHURU,CHURU,2026-06-16,No,ok
Rajasthan,C91S22,DAUSA,DAUSA,2026-06-16,No,ok
Rajasthan,C91S22,DEEG,DEEG,2026-06-16,No,ok
Rajasthan,C91S22,DHAULPUR,DHAULPUR,2026-06-16,No,ok
Rajasthan,C91S22,DIDWANA-KUCHAMAN,DIDWANA-KUCHAMAN,2026-06-16,No,ok
Rajasthan,C91S22,DUDU,DUDU,2026-06-16,No,ok
Rajasthan,C91S22,DUNGARPUR,DUNGARPUR,2026-06-16,Yes,ok
Rajasthan,C91S22,GANGANAGAR,GANGANAGAR,2026-06-16,No,ok
Rajasthan,C91S22,GANGAPURCITY,GANGAPURCITY,2026-06-16,No,ok
Rajasthan,C91S22,HANUMANGARH,HANUMANGARH,2026-06-16,No,ok
Rajasthan,C91S22,JAIPUR,JAIPUR,2026-06-16,No,ok
Rajasthan,C91S22,JAIPUR(GRAMIN),JAIPUR(GRAMIN),2026-06-16,No,ok
Rajasthan,C91S22,JAISALMER,JAISALMER,2026-06-16,Yes,ok
Rajasthan,C91S22,JALOR,JALOR,2026-06-16,Yes,ok
Rajasthan,C91S22,JHALAWAR,JHALAWAR,2026-06-16,Yes,ok
Rajasthan,C91S22,JHUNJHUNUN,JHUNJHUNUN,2026-06-16,No,ok
Rajasthan,C91S22,JODHPUR,JODHPUR,2026-06-16,Yes,ok
Rajasthan,C91S22,JODHPUR GRAMIN,JODHPUR GRAMIN,2026-06-16,Yes,ok
Rajasthan,C91S22,KARAULI,KARAULI,2026-06-16,No,ok
Rajasthan,C91S22,KEKRI,KEKRI,2026-06-16,No,ok
Rajasthan,C91S22,KHAIRTHAL-TIJARA,KHAIRTHAL-TIJARA,2026-06-16,No,ok
Rajasthan,C91S22,KOTA,KOTA,2026-06-16,No,ok
Rajasthan,C91S22,KOTPUTLI-BEHROR,KOTPUTLI-BEHROR,2026-06-16,No,ok
Rajasthan,C91S22,NAGAUR,NAGAUR,2026-06-16,No,ok
Rajasthan,C91S22,NEEM-KA-THANA,NEEM-KA-THANA,2026-06-16,No,ok
Rajasthan,C91S22,PALI,PALI,2026-06-16,Yes,ok
Rajasthan,C91S22,PHALODI,PHALODI,2026-06-16,Yes,ok
Rajasthan,C91S22,PRATAPGARH,PRATAPGARH,2026-06-16,Yes,ok
Rajasthan,C91S22,RAJSAMAND,RAJSAMAND,2026-06-16,Yes,ok
Rajasthan,C91S22,SALUMBAR,SALUMBAR,2026-06-16,Yes,ok
Rajasthan,C91S22,SANCHORE,SANCHORE,2026-06-16,Yes,ok
Rajasthan,C91S22,SAWAI MADHOPUR,SAWAI MADHOPUR,2026-06-16,No,ok
Rajasthan,C91S22,SHAHPURA,SHAHPURA,2026-06-16,No,ok
Rajasthan,C91S22,SIKAR,SIKAR,2026-06-16,No,ok
Rajasthan,C91S22,SIROHI,SIROHI,2026-06-16,Yes,ok
Rajasthan,C91S22,TONK,TONK,2026-06-16,No,ok
Rajasthan,C91S22,UDAIPUR,UDAIPUR,2026-06-16,Yes,ok
Rajasthan,C91S22,Disputed,DISPUTED,2026-06-16,Yes,ok
Rajasthan,C91S22,AJMER,AJMER,2026-07-01,Yes,ok
Rajasthan,C91S22,ALWAR,ALWAR,2026-07-01,No,ok
